auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,auction_url,model,quote_id,year
MERCEDES,30/04/2010,Monaco,280 SL cabriolet + hard-top,Coys,16 000 €,OR-,V,,,6,
MERCEDES,06/03/2010,Kidlington,280 SL cabriolet LHD autom. ex-USA,Bonhams,12 100 €,OR,V,,,6,
MERCEDES,23/01/2010,Paris,280 SL cabriolet + hard-top,Bonhams,30 000 €,OR+,V,,,6,
MERCEDES,08/06/2009,Roubaix,280 SL cabriolet + hard-top,SVV May & Duhamel,18 000 €,OR,V,,,6,
MERCEDES,08/03/2009,OxfOrd,280 SL cabriolet + hard-top RHD autom.,Bonhams,26 400 €,OR+,V,,,6,
,,,,,,,,,,7,
MERCEDES,13/07/2009,Deauville,280 SL cabriolet + hard-top,Artcurial Deauville,33 000 €,REST+,V,,,7,
MERCEDES,08/02/2009,Paris,280 SL cabriolet + hard-top automatique USA,Artcurial,18 000 €,OR,V,,,7,
MERCEDES,16/12/2007,Fontainebleau,280 SL cabriolet + hard-top LHD mécan.,Jean-Pierre Osenat,27 000 €,OR+,V,,,7,
MERCEDES,23/10/2007,Sandown Park,280 SL cabriolet + hard-top LHD,Barons Auctions,22 880 €,REST,V,,,7,
MERCEDES,30/06/2007,Salzburg,280 SL cabriolet hard-top LHD autom.,Dorotheum,60 000 €,OR+/EX,V,,,7,
MERCEDES,05/10/2006,Brooklands,280 SL cabriolet hard-top RHD autom.,BCA Classic & Historic,21 900 €,REST,V,,,7,
MERCEDES,26/07/2006,Buxton,280 SL cabriolet hard-top RHD autom.,H & H Classic Auctions,21 000 €,OR+,V,,,7,
MERCEDES,22/07/2006,Nuremberg,"280 SL cabriolet hard-top LHD, jantes alu",Coys Europe,37 000 €,REST+,V,,,7,
MERCEDES,07/07/2006,Goodwood,280 SL cabriolet hard-top RHD autom.,Bonhams,8 250 €,OR,V,,,7,
MERCEDES,02/04/2006,Fontainebleau,280 SL cabriolet + hard-top LHD,Jean-Pierre Osenat,25 000 €,REST,V,,,7,
MERCEDES,14/03/2009,Saint-Leu-la-Forêt,280 SL cabriolet automatique + hard-top,"SCP Riquier, Salvi, Gras",9 800 €,OR-,V,,,7,
