auction_brand,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,model,quote_id,year
MG,Beaulieu,MGB cabriolet (pare-chocs chromés),Bonhams,2 500 €,REC,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Santa Monica,MGB cabriolet (pare-chocs chromés),RM Sotheby's,5 500 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,La Mézière,"MGB cabriolet USA, roues fil",Alcopa Auction Rennes,10 290 €,OR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,La Mézière,"MGB cabriolet USA, jantes sport",Alcopa Auction Rennes,15 840 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Toffen,MGB cabriolet,Oldtimer Galerie Toffen,20 390 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
,,,,,,,TF 1.8 VVC roadster,2&idCote,2002
MG,Rouen,MGB cabriolet (pare-chocs chromés),Guillaume Cheroyan,11 200 €,OR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Wattripont,"MGB cabriolet LHD, roues fil",Collin du Bocage,3 600 €,OR-,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Brooklands,MGB cabriolet RHD,Historics at Brooklands,14 540 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Fort Lauderdale,MGB cabriolet,RM Sotheby's,10 550 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Brooklands,MGB cabriolet (pare-chocs chromés),Historics at Brooklands,12 530 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Esvres-sur-Indre,MGB cabriolet (pare-chocs chromés) export USA,Alcopa,13 130 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Lyon,MGB cabriolet (pare-chocs chromés),Osenat,16 800 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,La Mézière,MGB 1800 cabriolet + remorque (AR de MGB),Alcopa Auction,13 460 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,La Mézière,MGB cabriolet (pare-chocs chromés),Alcopa Auction,9 380 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Goodwood,MGB cabriolet + hardtop évocation Sebring,Bonhams,18 900 €,REST/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Beaulieu,MGB cabriolet (pare-chocs chromés),Bonhams,11 890 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Beaulieu,MGB cabriolet (pare-chocs chromés),Bonhams,2 500 €,REC,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Santa Monica,MGB cabriolet (pare-chocs chromés),RM Sotheby's,5 500 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,La Mézière,"MGB cabriolet USA, roues fil",Alcopa Auction Rennes,10 290 €,OR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,La Mézière,"MGB cabriolet USA, jantes sport",Alcopa Auction Rennes,15 840 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Toffen,MGB cabriolet,Oldtimer Galerie Toffen,20 390 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
,,,,,,,TF 1.8 VVC roadster,4415,2002
MG,Duxford,MGB 1800 roadster (moteur 3 paliers) RHD,H and H,15 590 €,REST,V,TF 1.8 VVC roadster,4415,2002
MG,Wattripont,"MGB roadster hard-top LHD, roues disque",Collin du Bocage,1 800 €,SEP,V,TF 1.8 VVC roadster,4415,2002
MG,Brooklands,MGB 1800 roadster (moteur 3 paliers),Historics at Brooklands,12 370 €,REST,V,TF 1.8 VVC roadster,4415,2002
MG,Le Vigeant,"MGB 1800 roadster LHD, roues fil",HdV Poitiers (Me Tailliez) / M. Souchaud,17 940 €,REST,V,TF 1.8 VVC roadster,4415,2002
MG,Paris,"MGB 1800 roadster hard-top, préparé",Artcurial Motorcars,19 072 €,REST,V,TF 1.8 VVC roadster,4415,2002
MG,Goodwood,EX 234 cabriolet hard-top proto Pininfarina,Bonhams,76 350 €,EX,V,TF 1.8 VVC roadster,4415,2002
MG,Goodwood,MGB roadster RHD,Bonhams,29 191 €,REST+,V,TF 1.8 VVC roadster,4415,2002
MG,Toffen,MGB 1800 roadster + hardtop,Oldtimer Galerie Toffen,4 136 €,OR-,V,TF 1.8 VVC roadster,4415,2002
MG,Knokke le Zoute,MGB 1800 cabriolet LHD (pare-chocs démontés),Bonhams,12 420 €,REST/TR,V,TF 1.8 VVC roadster,4415,2002
MG,Spa,MGB 1800 cabriolet LHD,Bonhams,9 200 €,REST,V,TF 1.8 VVC roadster,4415,2002
MG,Spa,MGB 1800 cabriolet LHD,Bonhams,6 900 €,REST-,V,TF 1.8 VVC roadster,4415,2002
MG,Brooklands,MGB 1800 cabriolet RHD,Historics at Brooklands,15 422 €,REST,V,TF 1.8 VVC roadster,4415,2002
MG,Toffen,MGB 1800 cabriolet,Oldtimer Galerie Toffen,18 580 €,OR+,V,TF 1.8 VVC roadster,4415,2002
MG,Bordeaux,MGB cabriolet LHD,Jean dit Cazaux,14 160 €,REST,V,TF 1.8 VVC roadster,4415,2002
MG,Paris,MGB 1800 cabriolet hard-top préparé course,Artcurial Motorcars,52 420 €,REST/TR,V,TF 1.8 VVC roadster,4415,2002
MG,Bordeaux,MGB 1800 roadster LHD,Jean dit Cazaux,14 160 €,REST,V,TF 1.8 VVC roadster,4415,2002
,,,,,,,TF 1.8 VVC roadster,4414,2002
MG,Lyon (Epoqu'auto),"MGA 1600 Mark II coupé LHD, roues disque",Jean-Pierre Osenat,26 220 €,REST,V,TF 1.8 VVC roadster,4414,2002
MG,AmeliA IslAnd,MGA 1600 Mark II coupé LHD,Gooding & Company,18 000 €,REST,V,TF 1.8 VVC roadster,4414,2002
MG,Buxton,"MGA Mark II coupé RHD roues fil, moteur 1800",H & H Classic Auctions,12 150 €,REST/TR,V,TF 1.8 VVC roadster,4414,2002
MG,Paris,"MGA 1600 Mark II coupé RHD, préparé VHC","Artcurial Briest, Le Fur, Poulai",11 000 €,REST/TR,V,TF 1.8 VVC roadster,4414,2002
MG,Paris,"MGA Mark II coupé RHD, prép. 1800 rallye","Artcurial Briest, Le Fur, Poulai",15 000 €,REST/TR,V,TF 1.8 VVC roadster,4414,2002
,,,,,,,TF 1.8 VVC roadster,7823,2002
MG,Fontainebleau,MGA 1600 Mark II Deluxe roadster LHD,Jean-Pierre Osenat,40 800 €,REST,V,TF 1.8 VVC roadster,7823,2002
MG,Fontainebleau,MGA 1600 Mark II De Luxe roadster,Jean-Pierre Osenat,33 954 €,REST+,V,TF 1.8 VVC roadster,7823,2002
,,,,,,,TF 1.8 VVC roadster,4413,2002
MG,Auburn,MGA 1600 Mark II roadster,RM Sotheby's,21 020 €,REST,V,TF 1.8 VVC roadster,4413,2002
MG,Toffen,MGA 1600 Mark II roadster + hard-top Ghia Aigle,Oldtimer Galerie,26 570 €,REST,V,TF 1.8 VVC roadster,4413,2002
MG,Hershey,MGA 1600 Mark II roadster,RM Sotheby's,40 810 €,REST,V,TF 1.8 VVC roadster,4413,2002
MG,Quail Lodge,MGA 1600 Mark II roadster,Bonhams,36 590 €,OR+,V,TF 1.8 VVC roadster,4413,2002
MG,Coventry,MGA 1600 Mark II roadster,Silverstone Auction,40 910 €,REST,V,TF 1.8 VVC roadster,4413,2002
MG,La Mézière,"MGA 1600 Mark II roadster LHD, freins disque",Alcopa Auction Rennes,21 730 €,REST,V,TF 1.8 VVC roadster,4413,2002
MG,Lyon,"MGA 1600 Mark II roadster LHD, roues fil",Claude Aguttes,33 600 €,REST,V,TF 1.8 VVC roadster,4413,2002
MG,Amelia Island,MGA 1600 Mark II roadster,Gooding & Co.,31 680 €,REST,V,TF 1.8 VVC roadster,4413,2002
MG,Le Neubourg,"MGA 1600 Mark II roadster , roues disque",Me Juarez,14 300 €,OR-,V,TF 1.8 VVC roadster,4413,2002
MG,Sainte-Geneviève,"MGA 1600 Mark II roadster ex-USA, roues fil",Australe,11 000 €,OR,V,TF 1.8 VVC roadster,4413,2002
MG,Sainte-Geneviève,"MGA 1600 Mark II roadster USA, roues disque",Australe,11 500 €,REST-,V,TF 1.8 VVC roadster,4413,2002
MG,Londres,MGA 1600 Mark II roadster conversion RHD,Bonhams,11 000 €,RAR/TR,V,TF 1.8 VVC roadster,4413,2002
MG,Fontainebleau,"MGA 1600 Mark II roadster LHD, roues fil",Fontainebleau,23 000 €,REST+,V,TF 1.8 VVC roadster,4413,2002
MG,Padoue,"MGA 1600 Mark II roadster LHD, roues fil",Coys (Europe),28 000 €,REST+,V,TF 1.8 VVC roadster,4413,2002
MG,Toffen,"MGA 1600 Mark II Deluxe roadster LHD, roues fil",Oldtimer Galerie Toffen,23 730 €,OR+,V,TF 1.8 VVC roadster,4413,2002
MG,Buxton,"MGA 1600 Mark II roadster RHD, roues disque",H & H Classic Auctions,15 750 €,REST,V,TF 1.8 VVC roadster,4413,2002
,,,,,,,TF 1.8 VVC roadster,2&idCote,2002
MG,Auburn,MGA 1600 Mark II roadster,RM Sotheby's,21 020 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Toffen,MGA 1600 Mark II roadster + hard-top Ghia Aigle,Oldtimer Galerie,26 570 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Hershey,MGA 1600 Mark II roadster,RM Sotheby's,40 810 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Quail Lodge,MGA 1600 Mark II roadster,Bonhams,36 590 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Coventry,MGA 1600 Mark II roadster,Silverstone Auction,40 910 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,La Mézière,"MGA 1600 Mark II roadster LHD, freins disque",Alcopa Auction Rennes,21 730 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Lyon,"MGA 1600 Mark II roadster LHD, roues fil",Claude Aguttes,33 600 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Amelia Island,MGA 1600 Mark II roadster,Gooding & Co.,31 680 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Le Neubourg,"MGA 1600 Mark II roadster , roues disque",Me Juarez,14 300 €,OR-,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Sainte-Geneviève,"MGA 1600 Mark II roadster ex-USA, roues fil",Australe,11 000 €,OR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Sainte-Geneviève,"MGA 1600 Mark II roadster USA, roues disque",Australe,11 500 €,REST-,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Londres,MGA 1600 Mark II roadster conversion RHD,Bonhams,11 000 €,RAR/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Fontainebleau,"MGA 1600 Mark II roadster LHD, roues fil",Fontainebleau,23 000 €,REST+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Padoue,"MGA 1600 Mark II roadster LHD, roues fil",Coys (Europe),28 000 €,REST+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Toffen,"MGA 1600 Mark II Deluxe roadster LHD, roues fil",Oldtimer Galerie Toffen,23 730 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,"MGA 1600 Mark II roadster RHD, roues disque",H & H Classic Auctions,15 750 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
,,,,,,,TF 1.8 VVC roadster,12060,2002
MG,Buxton,TF 160 roadster RHD + hard-top,H and H,1 570 €,OR+,V,TF 1.8 VVC roadster,12060,2002
MG,Buxton,TF 1.8 roadster RHD,H and H,900 €,OR,V,TF 1.8 VVC roadster,12060,2002
,,,,,,,TF 1.8 VVC roadster,11879,2002
MG,Oxford,TF 1.8 roadster RHD,Bonhams,2 430 €,OR+,V,TF 1.8 VVC roadster,11879,2002
,,,,,,,TF 1.8 VVC roadster,11878,2002
MG,Buxton,MG-F 135 roadster RHD,H and H,870 €,OR,V,TF 1.8 VVC roadster,11878,2002
MG,Vannes,MG-F 1.8 (120 ch) roadster RHD,SVV Ruellan,3 350 €,OR,V,TF 1.8 VVC roadster,11878,2002
MG,Brooklands,MG-F roadster,Historics at Brooklands,924 €,OR+,V,TF 1.8 VVC roadster,11878,2002
MG,Coventry,TF 1.8 roadster RHD,Silverstone Auctions,2 596 €,OR+,V,TF 1.8 VVC roadster,11878,2002
MG,Buxton,MG-F 1.8 roadster RHD,H & H Classic Auctions,1 800 €,OR,V,TF 1.8 VVC roadster,11878,2002
,,,,,,,TF 1.8 VVC roadster,9004,2002
MG,Buxton,R V8 cabriolet RHD,H and H,20 890 €,OR+,V,TF 1.8 VVC roadster,9004,2002
MG,Duxford,R V8 cabriolet RHD,H and H,22 740 €,OR+,V,TF 1.8 VVC roadster,9004,2002
MG,Duxford,R V8 cabriolet RHD,H and H,31 180 €,OR+,V,TF 1.8 VVC roadster,9004,2002
MG,Birmingham,R V8 cabriolet RHD,Silverstone Auctions,22 660 €,OR+,V,TF 1.8 VVC roadster,9004,2002
MG,Buxton,R V8 cabriolet,H and H,20 940 €,OR+,V,TF 1.8 VVC roadster,9004,2002
MG,Londres,R V8 cabriolet RHD ex-Japon,Bonhams,15 900 €,OR+,V,TF 1.8 VVC roadster,9004,2002
MG,Brooklands,R V8 cabriolet RHD,Historics at Brooklands,16 065 €,OR+,V,TF 1.8 VVC roadster,9004,2002
MG,London,R V8 cabriolet RHD ex-Japon,Bonhams,11 170 €,OR+,V,TF 1.8 VVC roadster,9004,2002
MG,Goodwood,R V8 cabriolet RHD,Bonhams,16 750 €,OR+,V,TF 1.8 VVC roadster,9004,2002
MG,Lyon,R V8 cabriolet,Besch Cannes Auction,18 500 €,OR,V,TF 1.8 VVC roadster,9004,2002
MG,OxfOrd,R V8 cabriolet RHD,Bonhams,6 490 €,OR,V,TF 1.8 VVC roadster,9004,2002
MG,Buxton,R V8 cabriolet RHD,H & H,13 260 €,OR+,V,TF 1.8 VVC roadster,9004,2002
MG,Harrogate,R V8 cabriolet RHD ex-Japon,Bonhams,15 000 €,OR+,V,TF 1.8 VVC roadster,9004,2002
MG,Buxton,R V8 cabriolet RHD ex-Japon,H & H Classic Auctions,13 500 €,OR+,V,TF 1.8 VVC roadster,9004,2002
MG,Cheltenham,R V8 cabriolet RHD ex-Japon,H & H Classic Auctions,14 630 €,OR+,V,TF 1.8 VVC roadster,9004,2002
MG,Avignon,R V8 cabriolet RHD,Besch Cannes Auction,22 000 €,OR+,V,TF 1.8 VVC roadster,9004,2002
,,,,,,,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,R V8 cabriolet RHD,H and H,20 890 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Duxford,R V8 cabriolet RHD,H and H,22 740 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Duxford,R V8 cabriolet RHD,H and H,31 180 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Birmingham,R V8 cabriolet RHD,Silverstone Auctions,22 660 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,R V8 cabriolet,H and H,20 940 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Londres,R V8 cabriolet RHD ex-Japon,Bonhams,15 900 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Brooklands,R V8 cabriolet RHD,Historics at Brooklands,16 065 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,London,R V8 cabriolet RHD ex-Japon,Bonhams,11 170 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Goodwood,R V8 cabriolet RHD,Bonhams,16 750 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Lyon,R V8 cabriolet,Besch Cannes Auction,18 500 €,OR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,OxfOrd,R V8 cabriolet RHD,Bonhams,6 490 €,OR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,R V8 cabriolet RHD,H & H,13 260 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Harrogate,R V8 cabriolet RHD ex-Japon,Bonhams,15 000 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,R V8 cabriolet RHD ex-Japon,H & H Classic Auctions,13 500 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Cheltenham,R V8 cabriolet RHD ex-Japon,H & H Classic Auctions,14 630 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Avignon,R V8 cabriolet RHD,Besch Cannes Auction,22 000 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
,,,,,,,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,R V8 cabriolet RHD,H and H,20 890 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Duxford,R V8 cabriolet RHD,H and H,22 740 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Duxford,R V8 cabriolet RHD,H and H,31 180 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Birmingham,R V8 cabriolet RHD,Silverstone Auctions,22 660 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,R V8 cabriolet,H and H,20 940 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Londres,R V8 cabriolet RHD ex-Japon,Bonhams,15 900 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Brooklands,R V8 cabriolet RHD,Historics at Brooklands,16 065 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,London,R V8 cabriolet RHD ex-Japon,Bonhams,11 170 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Goodwood,R V8 cabriolet RHD,Bonhams,16 750 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Lyon,R V8 cabriolet,Besch Cannes Auction,18 500 €,OR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,OxfOrd,R V8 cabriolet RHD,Bonhams,6 490 €,OR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,R V8 cabriolet RHD,H & H,13 260 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Harrogate,R V8 cabriolet RHD ex-Japon,Bonhams,15 000 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,R V8 cabriolet RHD ex-Japon,H & H Classic Auctions,13 500 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Cheltenham,R V8 cabriolet RHD ex-Japon,H & H Classic Auctions,14 630 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Avignon,R V8 cabriolet RHD,Besch Cannes Auction,22 000 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
,,,,,,,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,R V8 cabriolet RHD,H and H,20 890 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Duxford,R V8 cabriolet RHD,H and H,22 740 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Duxford,R V8 cabriolet RHD,H and H,31 180 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Birmingham,R V8 cabriolet RHD,Silverstone Auctions,22 660 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,R V8 cabriolet,H and H,20 940 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Londres,R V8 cabriolet RHD ex-Japon,Bonhams,15 900 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Brooklands,R V8 cabriolet RHD,Historics at Brooklands,16 065 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,London,R V8 cabriolet RHD ex-Japon,Bonhams,11 170 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Goodwood,R V8 cabriolet RHD,Bonhams,16 750 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Lyon,R V8 cabriolet,Besch Cannes Auction,18 500 €,OR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,OxfOrd,R V8 cabriolet RHD,Bonhams,6 490 €,OR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,R V8 cabriolet RHD,H & H,13 260 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Harrogate,R V8 cabriolet RHD ex-Japon,Bonhams,15 000 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,R V8 cabriolet RHD ex-Japon,H & H Classic Auctions,13 500 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Cheltenham,R V8 cabriolet RHD ex-Japon,H & H Classic Auctions,14 630 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Avignon,R V8 cabriolet RHD,Besch Cannes Auction,22 000 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
,,,,,,,TF 1.8 VVC roadster,4421,2002
MG,ONLINE,MGC GT coupé 6-cyl. RHD,H and H,17 040 €,REST,V,TF 1.8 VVC roadster,4421,2002
MG,Buxton,MGC GT coupé 6 cylindres RHD,H and H,28 730 €,REST,V,TF 1.8 VVC roadster,4421,2002
MG,Southam,MGC GT coupé RHD,Silverstone Auctions,22 960 €,REST,V,TF 1.8 VVC roadster,4421,2002
MG,Brooklands,MGC GT coupé RHD,Historics at Brooklands,12 210 €,OR,V,TF 1.8 VVC roadster,4421,2002
MG,Monaco,MGC coupé GTS Sebring RHD,RM Sotheby's,140 000 €,REST,V,TF 1.8 VVC roadster,4421,2002
MG,Scottsdale,MGC GT coupé 6-cyl. LHD,Bonhams,17 850 €,REST,V,TF 1.8 VVC roadster,4421,2002
MG,Lyon (Brotteaux),"MGC GT coupé LHD, roues fil, toit Webasto",Claude Aguttes SAS,15 600 €,OR+,V,TF 1.8 VVC roadster,4421,2002
MG,Brooklands,MGC GT coupé 6-cyl,Historics at Brooklands,19 921 €,REST,V,TF 1.8 VVC roadster,4421,2002
MG,Londres,"MGC GT coupé RHD, roues disque",Bonhams,8 165 €,OR,V,TF 1.8 VVC roadster,4421,2002
MG,Buxton,"MGC GT coupé ex-USA, conv. RHD",H & H Classic Auctions,10 320 €,REST/TR,V,TF 1.8 VVC roadster,4421,2002
MG,Kidlington,"MGC GT coupé RHD, roues fil",Bonhams,14 030 €,REST+,V,TF 1.8 VVC roadster,4421,2002
MG,Londres,MGC GT coupé RHD,Coys,7 150 €,REST,V,TF 1.8 VVC roadster,4421,2002
MG,Buxton,"MGC GT coupé RHD, roues fil",H & H Classic Auctions,20 250 €,OR+,V,TF 1.8 VVC roadster,4421,2002
MG,Leominster,"MGC GT coupé RHD, roues fil",Brightwells,7 650 €,REST,V,TF 1.8 VVC roadster,4421,2002
MG,Sandown Park,MGC GT coupé RHD,Barons,5 400 €,REST,V,TF 1.8 VVC roadster,4421,2002
MG,Sandown Park,"MGC GT coupé RHD autom., roues fil, toit ouvrant",Barons,7 940 €,REST,V,TF 1.8 VVC roadster,4421,2002
,,,,,,,TF 1.8 VVC roadster,2&idCote,2002
MG,ONLINE,MGC GT coupé 6-cyl. RHD,H and H,17 040 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,MGC GT coupé 6 cylindres RHD,H and H,28 730 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Southam,MGC GT coupé RHD,Silverstone Auctions,22 960 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Brooklands,MGC GT coupé RHD,Historics at Brooklands,12 210 €,OR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Monaco,MGC coupé GTS Sebring RHD,RM Sotheby's,140 000 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Scottsdale,MGC GT coupé 6-cyl. LHD,Bonhams,17 850 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Lyon (Brotteaux),"MGC GT coupé LHD, roues fil, toit Webasto",Claude Aguttes SAS,15 600 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Brooklands,MGC GT coupé 6-cyl,Historics at Brooklands,19 921 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Londres,"MGC GT coupé RHD, roues disque",Bonhams,8 165 €,OR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,"MGC GT coupé ex-USA, conv. RHD",H & H Classic Auctions,10 320 €,REST/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Kidlington,"MGC GT coupé RHD, roues fil",Bonhams,14 030 €,REST+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Londres,MGC GT coupé RHD,Coys,7 150 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,"MGC GT coupé RHD, roues fil",H & H Classic Auctions,20 250 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Leominster,"MGC GT coupé RHD, roues fil",Brightwells,7 650 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Sandown Park,MGC GT coupé RHD,Barons,5 400 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Sandown Park,"MGC GT coupé RHD autom., roues fil, toit ouvrant",Barons,7 940 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
,,,,,,,TF 1.8 VVC roadster,4420,2002
MG,Brooklands,MGC cabriolet 6 cylindres,Historics at Brooklands,25 270 €,REST,V,TF 1.8 VVC roadster,4420,2002
MG,Brooklands,MGC cabriolet 6 cylindres RHD,Historics at Brooklands,21 030 €,REST,V,TF 1.8 VVC roadster,4420,2002
MG,Birmingham,MGC GT racing RHD,Silverstone Auctions,47 910 €,REST,V,TF 1.8 VVC roadster,4420,2002
MG,Scottsdale,MGC cabriolet 6 cylindres,Bonhams,22 100 €,OR+,V,TF 1.8 VVC roadster,4420,2002
MG,Brooklands,MGC cabriolet RHD,Historics at Brooklands,20 590 €,OR,V,TF 1.8 VVC roadster,4420,2002
MG,Greenwich,"MGC cabriolet USA, jantes alliage",Bonhams,23 020 €,REST,V,TF 1.8 VVC roadster,4420,2002
MG,Silverstone,MGC GT coupé préparé 280 ch,Silverstone Auctions,17 934 €,REST/TR,V,TF 1.8 VVC roadster,4420,2002
MG,Brooklands,C cabriolet RHD,Historics,19 077 €,REST,V,TF 1.8 VVC roadster,4420,2002
MG,Buxton,MGC cabriolet RHD,H & H Classic Auctions,11 380 €,REST,V,TF 1.8 VVC roadster,4420,2002
MG,Stoneleigh,MGC cabriolet RHD,Bonhams,4 860 €,OR,V,TF 1.8 VVC roadster,4420,2002
MG,Buxton,"MGC cabriolet RHD, roues fil",H & H Classic Auctions,11 250 €,REST,V,TF 1.8 VVC roadster,4420,2002
MG,Paris,"MGC cabriolet LHD, roues fil","Artcurial Briest, Le Fur, Poulai",17 000 €,REST,V,TF 1.8 VVC roadster,4420,2002
MG,Sandown Park,MGC cabriolet RHD,Barons,11 850 €,REST+,V,TF 1.8 VVC roadster,4420,2002
,,,,,,,TF 1.8 VVC roadster,4412,2002
MG,Leominster,"MGA 1600 coupé RHD (moteur MGB, carbu Weber)",Brightwells,15 380 €,REST,V,TF 1.8 VVC roadster,4412,2002
MG,Duxford,MGA 1600 coupé RHD,H and H,22 090 €,REST,V,TF 1.8 VVC roadster,4412,2002
MG,Fontainebleau,"MGA 1600 coupé LHD, roues fil",Osenat,25 200 €,REST,V,TF 1.8 VVC roadster,4412,2002
MG,Lyon (Brotteaux),"MGA 1600 coupé LHD, roues fil",Claude Aguttes,26 400 €,REST,V,TF 1.8 VVC roadster,4412,2002
MG,Goodwood,MGA 1600 coupé Monza préparé,Bonhams,20 250 €,TR,V,TF 1.8 VVC roadster,4412,2002
MG,Londres,"MGA 1600 coupé conversion RD, roues fil",Bonhams,11 250 €,REST/TR,V,TF 1.8 VVC roadster,4412,2002
