auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,quote_id,auction_url,quote_max_price,quote_model,quote_year
BMW,20190324,AVIGNON,323 i TC (E 30) Cabriolet Baur automatique,Leclère,14400.0,OR+,V,9056,cote.encheres.php?idCote=9056,14 000 €,323 i TC (E 30) Cabriolet Baur,1983
BMW,20160328,SAINT-JAMES,316 1.8 (E 30) TC cabriolet Baur,Toutain-Vente,6496.0,OR+,V,9056,cote.encheres.php?idCote=9056,14 000 €,323 i TC (E 30) Cabriolet Baur,1983
BMW,20160328,SAINT-JAMES,316 1.8 (E 30) TC cabriolet Baur,Toutain-Vente,6496.0,OR+,V,9056,cote.encheres.php?idCote=9056,14 000 €,323 i TC (E 30) Cabriolet Baur,1983
BMW,20181013,SAINS-LÈS-FRESSINS,318 i (E 30) Cabriolet TC Baur,J.P. Osenat,800.0,OR-,V,12333,cote.encheres.php?idCote=12333,15 000 €,320 i (E30) Cabriolet,1985
BMW,20181013,SAINS-LÈS-FRESSINS,318 i (E 30) Cabriolet TC Baur,J.P. Osenat,800.0,OR-,V,12333,cote.encheres.php?idCote=12333,15 000 €,320 i (E30) Cabriolet,1985
BMW,20190615,FONTAINEBLEAU,320 i (E 30) 4 portes autom.,J.P. Osenat,3600.0,OR,V,11886,cote.encheres.php?idCote=11886,11 000 €,320 i (E 30) coach / berline,1982
BMW,20190615,FONTAINEBLEAU,320 i (E 30) 4 portes autom.,J.P. Osenat,3600.0,OR,V,11886,cote.encheres.php?idCote=11886,11 000 €,320 i (E 30) coach / berline,1982
BMW,20190323,FONTAINEBLEAU,"320 i (E 30) 2 portes, jantes alu",J.P. Osenat,7200.0,OR+,V,11886,cote.encheres.php?idCote=11886,11 000 €,320 i (E 30) coach / berline,1982
BMW,20190323,FONTAINEBLEAU,"320 i (E 30) 2 portes, jantes alu",J.P. Osenat,7200.0,OR+,V,11886,cote.encheres.php?idCote=11886,11 000 €,320 i (E 30) coach / berline,1982
BMW,20181013,SAINS-LÈS-FRESSINS,320 i (E 30) 2 portes,J.P. Osenat,2190.0,SEP,V,11886,cote.encheres.php?idCote=11886,11 000 €,320 i (E 30) coach / berline,1982
BMW,20181013,SAINS-LÈS-FRESSINS,320 i (E 30) 2 portes,J.P. Osenat,2190.0,SEP,V,11886,cote.encheres.php?idCote=11886,11 000 €,320 i (E 30) coach / berline,1982
BMW,20161030,PARIS,"320 i (E 30) coach, kit carrosserie M",Artcurial,9860.0,OR+,V,11886,cote.encheres.php?idCote=11886,11 000 €,320 i (E 30) coach / berline,1982
BMW,20161030,PARIS,"320 i (E 30) coach, kit carrosserie M",Artcurial,9860.0,OR+,V,11886,cote.encheres.php?idCote=11886,11 000 €,320 i (E 30) coach / berline,1982
BMW,20120901,BROOKLANDS,330 Ci Sport cabriolet RHD autom.,Historics,17311.0,OR+,V,11886,cote.encheres.php?idCote=11886,11 000 €,320 i (E 30) coach / berline,1982
BMW,20120901,BROOKLANDS,330 Ci Sport cabriolet RHD autom.,Historics,17311.0,OR+,V,11886,cote.encheres.php?idCote=11886,11 000 €,320 i (E 30) coach / berline,1982
BMW,20120707,LE MANS,320 i (E 46) Retractop 2 Heuliez (non imm.),Artcurial,10127.0,EX,V,11886,cote.encheres.php?idCote=11886,11 000 €,320 i (E 30) coach / berline,1982
BMW,20120707,LE MANS,320 i (E 46) Retractop 2 Heuliez (non imm.),Artcurial,10127.0,EX,V,11886,cote.encheres.php?idCote=11886,11 000 €,320 i (E 30) coach / berline,1982
BMW,20110425,SAINT-JAMES,320 i (E 30) coach,Toutain-Vente,300.0,OR-,V,11886,cote.encheres.php?idCote=11886,11 000 €,320 i (E 30) coach / berline,1982
BMW,20110425,SAINT-JAMES,320 i (E 30) coach,Toutain-Vente,300.0,OR-,V,11886,cote.encheres.php?idCote=11886,11 000 €,320 i (E 30) coach / berline,1982
BMW,20170911,LA MÉZIÈRE,318 i (E 21) coach ,Alcopa auction,5800.0,OR+,V,11884,cote.encheres.php?idCote=11884,9 000 €,318 i (E 30) coach / berline,1983
BMW,20170911,LA MÉZIÈRE,318 i (E 21) coach ,Alcopa auction,5800.0,OR+,V,11884,cote.encheres.php?idCote=11884,9 000 €,318 i (E 30) coach / berline,1983
BMW,20140720,UZERCHE,316 (E 30) coach (sans CG),Brivenchères (Me Gillardeau),305.0,OR-,V,11884,cote.encheres.php?idCote=11884,9 000 €,318 i (E 30) coach / berline,1983
BMW,20140720,UZERCHE,316 (E 30) coach (sans CG),Brivenchères (Me Gillardeau),305.0,OR-,V,11884,cote.encheres.php?idCote=11884,9 000 €,318 i (E 30) coach / berline,1983
BMW,20190302,ASCOTT,316 (E 30) coach RHD,Brooklands Auctions,4270.0,OR+,V,11883,cote.encheres.php?idCote=11883,8 000 €,316 / 316 i (E 30) coach / berline,1983
BMW,20190302,ASCOTT,316 (E 30) coach RHD,Brooklands Auctions,4270.0,OR+,V,11883,cote.encheres.php?idCote=11883,8 000 €,316 / 316 i (E 30) coach / berline,1983
BMW,20170417,SAINT-JAMES,316 (E 30) coach,Toutain-Vente,1890.0,RET,V,11883,cote.encheres.php?idCote=11883,8 000 €,316 / 316 i (E 30) coach / berline,1983
BMW,20170417,SAINT-JAMES,316 (E 30) coach,Toutain-Vente,1890.0,RET,V,11883,cote.encheres.php?idCote=11883,8 000 €,316 / 316 i (E 30) coach / berline,1983
BMW,20170120,SCOTTSDALE,Alpina C 1 2.3 (E 21),Gooding & Co,48630.0,OR+,V,12138,cote.encheres.php?idCote=12138,32 000 €,Alpina C 1 2.3 (E 21),1980
BMW,20170120,SCOTTSDALE,Alpina C 1 2.3 (E 21),Gooding & Co,48630.0,OR+,V,12138,cote.encheres.php?idCote=12138,32 000 €,Alpina C 1 2.3 (E 21),1980
BMW,20181111,LYON,323 i (E 21) Cabriolet Baur,Osenat,17400.0,REST,V,9055,cote.encheres.php?idCote=9055,24 000 €,323 i (E 21) Cabriolet Baur,1978
BMW,20181111,LYON,323 i (E 21) Cabriolet Baur,Osenat,17400.0,REST,V,9055,cote.encheres.php?idCote=9055,24 000 €,323 i (E 21) Cabriolet Baur,1978
BMW,20190713,BROOKLANDS,323 i (E 21) coach RHD,Brooklands Auctions,8420.0,OR+,V,9054,cote.encheres.php?idCote=9054,22 000 €,323 i (E 21) coach,1978
BMW,20190713,BROOKLANDS,323 i (E 21) coach RHD,Brooklands Auctions,8420.0,OR+,V,9054,cote.encheres.php?idCote=9054,22 000 €,323 i (E 21) coach,1978
BMW,20181111,LYON,323 i (E 21) 2 portes,Osenat,16800.0,REST,V,9054,cote.encheres.php?idCote=9054,22 000 €,323 i (E 21) coach,1978
BMW,20181111,LYON,323 i (E 21) 2 portes,Osenat,16800.0,REST,V,9054,cote.encheres.php?idCote=9054,22 000 €,323 i (E 21) coach,1978
BMW,20180930,LINAS,323 i (E 21) 2 portes JCG / Alpina,Aguttes,33040.0,OR+,V,9054,cote.encheres.php?idCote=9054,22 000 €,323 i (E 21) coach,1978
BMW,20180930,LINAS,323 i (E 21) 2 portes JCG / Alpina,Aguttes,33040.0,OR+,V,9054,cote.encheres.php?idCote=9054,22 000 €,323 i (E 21) coach,1978
BMW,20190630,CAEN,320/6 (E 21) coach 6 cylindres,Marie Line Balsan,11340.0,OR+,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20190630,CAEN,320/6 (E 21) coach 6 cylindres,Marie Line Balsan,11340.0,OR+,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20181104,PARIS,320/6 (E 21) 2 portes,Artcurial,9540.0,OR+,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20181104,PARIS,320/6 (E 21) 2 portes,Artcurial,9540.0,OR+,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20180408,PARIS,320/6 (E 21) Cabriolet Baur,Artcurial,17880.0,OR+,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20180408,PARIS,320/6 (E 21) Cabriolet Baur,Artcurial,17880.0,OR+,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20100323,SANDOWN PARK,320 i (E 30) cabriolet RHD,Barons Auctions,1980.0,OR+,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20100323,SANDOWN PARK,320 i (E 30) cabriolet RHD,Barons Auctions,1980.0,OR+,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20080426,TOFFEN,"320/6 (E 21) caoch LHD autom., jantes alu",Oldtimer Galerie Toffen ,4880.0,OR+,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20080426,TOFFEN,"320/6 (E 21) caoch LHD autom., jantes alu",Oldtimer Galerie Toffen ,4880.0,OR+,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20070915,TOFFEN,320 i (E 36) Touring,Oldtimer Galerie Toffen ,4550.0,OR,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20070915,TOFFEN,320 i (E 36) Touring,Oldtimer Galerie Toffen ,4550.0,OR,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20061125,TOFFEN,320/6 coach,Oldtimer Galerie Toffen ,5850.0,OR+,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20061125,TOFFEN,320/6 coach,Oldtimer Galerie Toffen ,5850.0,OR+,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20061115,HARROGATE,320/6 (E 21) coach RHD autom.,Bonhams,1050.0,OR+,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20061115,HARROGATE,320/6 (E 21) coach RHD autom.,Bonhams,1050.0,OR+,V,9053,cote.encheres.php?idCote=9053,13 000 €,320/6 (E 21) coach 6 cylindres,1978
BMW,20171015,L'AIGLE,320 i coach 4 cylindres,Orne Enchères,3000.0,OR,V,9052,cote.encheres.php?idCote=9052,18 000 €,320 i (E 21) coach 4 cylindres,1975
BMW,20171015,L'AIGLE,320 i coach 4 cylindres,Orne Enchères,3000.0,OR,V,9052,cote.encheres.php?idCote=9052,18 000 €,320 i (E 21) coach 4 cylindres,1975
BMW,20090912,BEAULIEU,320 i TC découvrable RHD,Bonhams,1100.0,OR,V,9052,cote.encheres.php?idCote=9052,18 000 €,320 i (E 21) coach 4 cylindres,1975
BMW,20090912,BEAULIEU,320 i TC découvrable RHD,Bonhams,1100.0,OR,V,9052,cote.encheres.php?idCote=9052,18 000 €,320 i (E 21) coach 4 cylindres,1975
BMW,20060430,CASTLE DONINGTON,320 i Turbo Schnitzer Groupe 5 ex-Winkelhock,Coys Auction ,63000.0,EX,V,9052,cote.encheres.php?idCote=9052,18 000 €,320 i (E 21) coach 4 cylindres,1975
BMW,20060430,CASTLE DONINGTON,320 i Turbo Schnitzer Groupe 5 ex-Winkelhock,Coys Auction ,63000.0,EX,V,9052,cote.encheres.php?idCote=9052,18 000 €,320 i (E 21) coach 4 cylindres,1975
BMW,20190410,BUXTON,316 (E 21) coach,H & H Classic Auctions,2870.0,OR,V,10969,cote.encheres.php?idCote=10969,12 000 €,316 / 318 (E 21) coach,1975
BMW,20190410,BUXTON,316 (E 21) coach,H & H Classic Auctions,2870.0,OR,V,10969,cote.encheres.php?idCote=10969,12 000 €,316 / 318 (E 21) coach,1975
BMW,20090606,CHÂTEAU-LA-VALLIÈRE,316 (E 36) coach 5 vitesses,Me Berthelemot,400.0,OR,V,10969,cote.encheres.php?idCote=10969,12 000 €,316 / 318 (E 21) coach,1975
BMW,20090606,CHÂTEAU-LA-VALLIÈRE,316 (E 36) coach 5 vitesses,Me Berthelemot,400.0,OR,V,10969,cote.encheres.php?idCote=10969,12 000 €,316 / 318 (E 21) coach,1975
BMW,20071119,HARROGATE,316 i (E 36) berline RHD,Bonhams,2550.0,OR+,V,10969,cote.encheres.php?idCote=10969,12 000 €,316 / 318 (E 21) coach,1975
BMW,20071119,HARROGATE,316 i (E 36) berline RHD,Bonhams,2550.0,OR+,V,10969,cote.encheres.php?idCote=10969,12 000 €,316 / 318 (E 21) coach,1975
BMW,20070113,MAASTRICHT,316 Cabriolet TC Baur LHD autom.,Coys Auction ,6000.0,OR+,V,10969,cote.encheres.php?idCote=10969,12 000 €,316 / 318 (E 21) coach,1975
BMW,20070113,MAASTRICHT,316 Cabriolet TC Baur LHD autom.,Coys Auction ,6000.0,OR+,V,10969,cote.encheres.php?idCote=10969,12 000 €,316 / 318 (E 21) coach,1975
BMW,20061115,HARROGATE,316 i Touring (E 30) break RHD,Bonhams,3000.0,OR+,V,10969,cote.encheres.php?idCote=10969,12 000 €,316 / 318 (E 21) coach,1975
BMW,20061115,HARROGATE,316 i Touring (E 30) break RHD,Bonhams,3000.0,OR+,V,10969,cote.encheres.php?idCote=10969,12 000 €,316 / 318 (E 21) coach,1975
BMW,20060207,SANDOWN PARK,316 i (E 30) Touring RHD autom. toit ouvrant,Barons Auctions,2850.0,OR+,V,10969,cote.encheres.php?idCote=10969,12 000 €,316 / 318 (E 21) coach,1975
BMW,20060207,SANDOWN PARK,316 i (E 30) Touring RHD autom. toit ouvrant,Barons Auctions,2850.0,OR+,V,10969,cote.encheres.php?idCote=10969,12 000 €,316 / 318 (E 21) coach,1975
BMW,20140206,PARIS,1600 GT coupé,Bonhams,25300.0,OR+,V,811,cote.encheres.php?idCote=811,55 000 €,1600 GT coupé (Glas),1967
BMW,20140206,PARIS,1600 GT coupé,Bonhams,25300.0,OR+,V,811,cote.encheres.php?idCote=811,55 000 €,1600 GT coupé (Glas),1967
BMW,20181111,LYON,2002 cabriolet Baur (avec arceau),Osenat,33000.0,OR+,V,800,cote.encheres.php?idCote=800,30 000 €,2002 cabriolet (avec arceau),1972
BMW,20181111,LYON,2002 cabriolet Baur (avec arceau),Osenat,33000.0,OR+,V,800,cote.encheres.php?idCote=800,30 000 €,2002 cabriolet (avec arceau),1972
BMW,20180209,PARIS,2002 cabriolet Baur,Artcurial,30990.0,REST,V,800,cote.encheres.php?idCote=800,30 000 €,2002 cabriolet (avec arceau),1972
BMW,20180209,PARIS,2002 cabriolet Baur,Artcurial,30990.0,REST,V,800,cote.encheres.php?idCote=800,30 000 €,2002 cabriolet (avec arceau),1972
BMW,20170209,PARIS,2002 cabriolet (avec arceau),Bonhams,29610.0,REST,V,800,cote.encheres.php?idCote=800,30 000 €,2002 cabriolet (avec arceau),1972
BMW,20170209,PARIS,2002 cabriolet (avec arceau),Bonhams,29610.0,REST,V,800,cote.encheres.php?idCote=800,30 000 €,2002 cabriolet (avec arceau),1972
BMW,20161120,AUVERS-SUR-OISE,"2002 cabriolet Baur, jantes BBS",William Le Calvez,25752.0,OR+,V,800,cote.encheres.php?idCote=800,30 000 €,2002 cabriolet (avec arceau),1972
BMW,20161120,AUVERS-SUR-OISE,"2002 cabriolet Baur, jantes BBS",William Le Calvez,25752.0,OR+,V,800,cote.encheres.php?idCote=800,30 000 €,2002 cabriolet (avec arceau),1972
BMW,20161007,KNOKKE-LE-ZOUTE,2002 cabriolet Baur,Bonhams,52900.0,REST,V,800,cote.encheres.php?idCote=800,30 000 €,2002 cabriolet (avec arceau),1972
BMW,20161007,KNOKKE-LE-ZOUTE,2002 cabriolet Baur,Bonhams,52900.0,REST,V,800,cote.encheres.php?idCote=800,30 000 €,2002 cabriolet (avec arceau),1972
BMW,20160205,PARIS,2002 cabriolet,Artcurial,61984.0,REST,V,799,cote.encheres.php?idCote=799,52 000 €,2002 cabriolet (sans arceau),1971
BMW,20160205,PARIS,2002 cabriolet,Artcurial,61984.0,REST,V,799,cote.encheres.php?idCote=799,52 000 €,2002 cabriolet (sans arceau),1971
BMW,20140307,AMELIA ISLAND,2002 cabriolet Baur (sans arceau),Gooding & Co,49100.0,REST,V,799,cote.encheres.php?idCote=799,52 000 €,2002 cabriolet (sans arceau),1971
BMW,20140307,AMELIA ISLAND,2002 cabriolet Baur (sans arceau),Gooding & Co,49100.0,REST,V,799,cote.encheres.php?idCote=799,52 000 €,2002 cabriolet (sans arceau),1971
BMW,20161120,AUVERS-SUR-OISE,Touring 2000 tii,William Le Calvez,15312.0,OR,V,797,cote.encheres.php?idCote=797,27 000 €,Touring 2000 tii,1971
BMW,20161120,AUVERS-SUR-OISE,Touring 2000 tii,William Le Calvez,15312.0,OR,V,797,cote.encheres.php?idCote=797,27 000 €,Touring 2000 tii,1971
BMW,20190614,LE MANS,Touring 2000 coupé fastback,Marie Line Balsan,18880.0,OR+,V,796,cote.encheres.php?idCote=796,23 000 €,Touring 2000/2002,1971
BMW,20190614,LE MANS,Touring 2000 coupé fastback,Marie Line Balsan,18880.0,OR+,V,796,cote.encheres.php?idCote=796,23 000 €,Touring 2000/2002,1971
BMW,20161112,SAINTE-SOLANGE,Touring 2002,SVV,1750.0,OR-,V,796,cote.encheres.php?idCote=796,23 000 €,Touring 2000/2002,1971
BMW,20161112,SAINTE-SOLANGE,Touring 2002,SVV,1750.0,OR-,V,796,cote.encheres.php?idCote=796,23 000 €,Touring 2000/2002,1971
BMW,20160619,FONTAINEBLEAU,"Touring 2002, toit Webasto",J.P. Osenat,12000.0,OR+,V,796,cote.encheres.php?idCote=796,23 000 €,Touring 2000/2002,1971
BMW,20160619,FONTAINEBLEAU,"Touring 2002, toit Webasto",J.P. Osenat,12000.0,OR+,V,796,cote.encheres.php?idCote=796,23 000 €,Touring 2000/2002,1971
BMW,20160423,BRAZEY EN PLAINE,2000 Tii Touring,HdV,1230.0,EP,V,796,cote.encheres.php?idCote=796,23 000 €,Touring 2000/2002,1971
BMW,20160423,BRAZEY EN PLAINE,2000 Tii Touring,HdV,1230.0,EP,V,796,cote.encheres.php?idCote=796,23 000 €,Touring 2000/2002,1971
BMW,20070909,RAGLEY HALL,Touring 2002 RHD,Coys Auction ,4800.0,OR+,V,796,cote.encheres.php?idCote=796,23 000 €,Touring 2000/2002,1971
BMW,20070909,RAGLEY HALL,Touring 2002 RHD,Coys Auction ,4800.0,OR+,V,796,cote.encheres.php?idCote=796,23 000 €,Touring 2000/2002,1971
BMW,20060425,SANDOWN PARK,Touring 2000 RHD 5 vitesses,Barons Auctions,4210.0,OR+,V,796,cote.encheres.php?idCote=796,23 000 €,Touring 2000/2002,1971
BMW,20060425,SANDOWN PARK,Touring 2000 RHD 5 vitesses,Barons Auctions,4210.0,OR+,V,796,cote.encheres.php?idCote=796,23 000 €,Touring 2000/2002,1971
BMW,20090919,KAUFDORF,Touring 2000,Oldtimer Galerie Toffen ,860.0,OR-,V,796,cote.encheres.php?idCote=796,23 000 €,Touring 2000/2002,1971
BMW,20090919,KAUFDORF,Touring 2000,Oldtimer Galerie Toffen ,860.0,OR-,V,796,cote.encheres.php?idCote=796,23 000 €,Touring 2000/2002,1971
BMW,20190207,PARIS,Touring 1802,Bonhams,11500.0,OR+,V,7209,cote.encheres.php?idCote=7209,21 000 €,Touring 1800/1802,1971
BMW,20190207,PARIS,Touring 1802,Bonhams,11500.0,OR+,V,7209,cote.encheres.php?idCote=7209,21 000 €,Touring 1800/1802,1971
BMW,20161110,FAYENCE,Touring 1600,J.P. Osenat,1063.0,EP,V,7208,cote.encheres.php?idCote=7208,19 000 €,Touring 1600,1971
BMW,20161110,FAYENCE,Touring 1600,J.P. Osenat,1063.0,EP,V,7208,cote.encheres.php?idCote=7208,19 000 €,Touring 1600,1971
BMW,20070915,TOFFEN,1502 coach,Oldtimer Galerie Toffen ,4390.0,OR+,V,10880,cote.encheres.php?idCote=10880,12 500 €,1502 coach,1975
BMW,20070915,TOFFEN,1502 coach,Oldtimer Galerie Toffen ,4390.0,OR+,V,10880,cote.encheres.php?idCote=10880,12 500 €,1502 coach,1975
BMW,20170208,PARIS,2002 tii L Alpina A 4 S,RM Sotheby's,68640.0,OR+,V,10883,cote.encheres.php?idCote=10883,44 000 €,2002 tii L coach,1974
BMW,20170208,PARIS,2002 tii L Alpina A 4 S,RM Sotheby's,68640.0,OR+,V,10883,cote.encheres.php?idCote=10883,44 000 €,2002 tii L coach,1974
BMW,20190308,AMELIA ISLAND,2002 tii coach (injection),Gooding & Co,49900.0,REST,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20190308,AMELIA ISLAND,2002 tii coach (injection),Gooding & Co,49900.0,REST,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20190308,AMELIA ISLAND,2002 tii coach (injection),Gooding & Co,53890.0,OR+,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20190308,AMELIA ISLAND,2002 tii coach (injection),Gooding & Co,53890.0,OR+,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20170702,MONACO,2002 tii coach,Artcurial,27580.0,REST,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20170702,MONACO,2002 tii coach,Artcurial,27580.0,REST,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20170225,COVENTRY,2002 tii coach RHD,Silverstone Auctions,25640.0,REST,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20170225,COVENTRY,2002 tii coach RHD,Silverstone Auctions,25640.0,REST,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20160903,BEAULIEU,2002 tii coach RHD,Bonhams,24000.0,OR+,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20160903,BEAULIEU,2002 tii coach RHD,Bonhams,24000.0,OR+,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20120901,BROOKLANDS,2002 tii coach RHD,Historics,21903.0,OR+,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20120901,BROOKLANDS,2002 tii coach RHD,Historics,21903.0,OR+,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20120203,PARIS,2002 tii coach préparé,Artcurial,19062.0,REST,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20120203,PARIS,2002 tii coach préparé,Artcurial,19062.0,REST,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20060916,TOFFEN,"2002 tii coach LHD, boîte 5, jantes alu",Oldtimer Galerie Toffen ,4880.0,OR,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20060916,TOFFEN,"2002 tii coach LHD, boîte 5, jantes alu",Oldtimer Galerie Toffen ,4880.0,OR,V,794,cote.encheres.php?idCote=794,42 000 €,2002 tii coach (injection),1971
BMW,20140622,FONTAINEBLEAU,"2002 ti préparée, boîte Getrag",J.P. Osenat,11324.0,TR,V,793,cote.encheres.php?idCote=793,40 000 €,2002 ti coach (120 ch),1969
BMW,20140622,FONTAINEBLEAU,"2002 ti préparée, boîte Getrag",J.P. Osenat,11324.0,TR,V,793,cote.encheres.php?idCote=793,40 000 €,2002 ti coach (120 ch),1969
BMW,20160423,TOFFEN,2002 L coach,Oldtimer Galerie Toffen ,20384.0,OR+,V,10882,cote.encheres.php?idCote=10882,22 500 €,2002 L coach,1974
BMW,20160423,TOFFEN,2002 L coach,Oldtimer Galerie Toffen ,20384.0,OR+,V,10882,cote.encheres.php?idCote=10882,22 500 €,2002 L coach,1974
BMW,20190529,AUBURN,2002 coach,RM Sotheby's,13950.0,OR+,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20190529,AUBURN,2002 coach,RM Sotheby's,13950.0,OR+,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20190223,BIRMINGHAM,2002 coach racing (kit carrosserie),Silverstone Auctions,6990.0,TR,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20190223,BIRMINGHAM,2002 coach racing (kit carrosserie),Silverstone Auctions,6990.0,TR,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20180310,AMELIA ISLAND,2002 coach,RM Sotheby's,30990.0,REST,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20180310,AMELIA ISLAND,2002 coach,RM Sotheby's,30990.0,REST,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20170508,LA MÉZIÈRE,2002 coach,Alcopa auction,11650.0,REST,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20170508,LA MÉZIÈRE,2002 coach,Alcopa auction,11650.0,REST,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20161125,MILAN,2002 coach préparé course,RM Sotheby's,50400.0,TR,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20161125,MILAN,2002 coach préparé course,RM Sotheby's,50400.0,TR,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20161110,FAYENCE,2002 coach,J.P. Osenat,2250.0,EP,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20161110,FAYENCE,2002 coach,J.P. Osenat,2250.0,EP,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20161110,FAYENCE,2002 coach,J.P. Osenat,1625.0,SEP,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20161110,FAYENCE,2002 coach,J.P. Osenat,1625.0,SEP,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20161110,FAYENCE,2002 coach,J.P. Osenat,4875.0,EP,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20161110,FAYENCE,2002 coach,J.P. Osenat,4875.0,EP,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20150620,LYON,2002 tii coach,Claude Aguttes,30000.0,OR+/EX,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20150620,LYON,2002 tii coach,Claude Aguttes,30000.0,OR+/EX,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20150606,BROOKLANDS,2002 coach RHD,Brooklands Auctions,15705.0,REST+,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20150606,BROOKLANDS,2002 coach RHD,Brooklands Auctions,15705.0,REST+,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20141116,MONTASTRUC-LA-CONSEILLÈRE,2002 coach préparé compétition,FEE Machoïr,9600.0,OR/TR,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20141116,MONTASTRUC-LA-CONSEILLÈRE,2002 coach préparé compétition,FEE Machoïr,9600.0,OR/TR,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20140508,MONACO,2002 coach,Pierre Bergé & Associés,11250.0,OR,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
BMW,20140508,MONACO,2002 coach,Pierre Bergé & Associés,11250.0,OR,V,792,cote.encheres.php?idCote=792,21 000 €,2002 coach,1969
