auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,quote_id
JAGUAR,20110724,UZERCHE,Sovereign 4.0 berline (XJ 40),Me Arnaud-Lacroz,1500.0,OR,V,11871
JAGUAR,20180519,BROOKLANDS,XJ 12 berline Lister biturbo RHD,Brooklands Auctions,75570.0,OR+/TR,V,11561
JAGUAR,20180120,FONTAINEBLEAU,XJ 6 4.0 berline (XJ 40),Osenat,1440.0,OR-,V,11561
JAGUAR,20121014,FONTAINEBLEAU,Sovereign 4.0 berline LHD autom. toit ouvrant,J.P. Osenat,5957.0,OR+,V,11561
JAGUAR,20120216,BUXTON,XJ-S 4.0 coupé RHD,H & H Classic Auctions,3576.0,OR,V,11561
JAGUAR,20111016,PUYMIROL,XJ 6 3.2 (X 300) Executive berline autom.,Me Miserey / M. Saint-Gal,3800.0,OR+,V,11561
JAGUAR,20101117,HARROGATE,XJ 6 4.0 berline RHD,Bonhams,1180.0,OR+,V,11561
JAGUAR,20100405,SAINT-JAMES,Sovereign 3.2 (X 300) berline LHD autom.,Toutain-Vente,5000.0,OR+,V,11561
JAGUAR,20100405,SAINT-JAMES,XJ 6 4.0 berline LHD autom.,Toutain-Vente,4000.0,OR+,V,11561
JAGUAR,20080809,GOODWOOD,XJ 6 (X 300) 3.2 Executive berline RHD autom.,Bonhams,6240.0,OR+,V,11561
JAGUAR,20061205,SANDOWN PARK,XJ 6 4.0 berline (XJ 40) RHD autom.,Barons Auctions,1200.0,OR+,V,11561
JAGUAR,20060411,BRIDGWATER,XJ 6 3.6 berline (XJ 40) RHD autom.,BCA,2480.0,OR+,V,11561
JAGUAR,20060326,AVIGNON,XJ 6 3.2 (X 300) berline LHD,Besch,9000.0,OR+,V,11561
JAGUAR,20090321,AVIGNON,XJ 6 4.0 berline (XJ 40),Besch,9500.0,OR,V,11561
JAGUAR,20181013,SAINS-LÈS-FRESSINS,XJ 6 3.2 berline (XJ 40) RHD,J.P. Osenat,1040.0,SEP,V,11560
JAGUAR,20170520,LE VIGEANT,Sovereign 3.2 (XJ 40) berline RHD toit ouvrant,HdV,3420.0,OR,V,11560
JAGUAR,20160326,VANNES,XJ 6 3.2 berline (XJ 40),SVV,3472.0,OR,V,11560
JAGUAR,20151128,BROOKLANDS,XJS HE coupé RHD,Brooklands Auctions,5884.0,OR+,V,11560
JAGUAR,20151128,BROOKLANDS,XJ 6 3.6 berline (XJ 40) RHD,Brooklands Auctions,5964.0,OR+,V,11560
JAGUAR,20130401,SAINT-JAMES,XJ 6 (X 300) 3.2 berline LHD,Toutain-Vente,4370.0,OR+,V,11560
JAGUAR,20120513,MONTASTRUC-LA-CONSEILLÈRE,"XJ 6 (XJ 40) berline LHD, sans mécanique",FEE Machoïr,240.0,EP/INC,V,11560
JAGUAR,20120409,SAINT-JAMES,Sovereign (XJ 40) 3.2 berline LHD autom.,Toutain-Vente,3450.0,OR+,V,11560
JAGUAR,20110419,SANDOWN PARK,XJ 6 3.2 (XJ 40) berline RHD autom.,Barons Auctions,1370.0,OR+,V,11560
JAGUAR,20110320,MONTASTRUC-LA-CONSEILLÈRE,XJ 6 3.2 berline (XJ 40),FEE Machoïr,3500.0,OR,V,11560
JAGUAR,20100320,SAINTE-GENEVIÈVE,XJ 6 3.6 (XJ 40) berline LHD,Australe,2700.0,OR,V,11560
JAGUAR,20080416,HARROGATE,XJ 6 3.2 berline RHD autom.,H & H Classic Auctions,740.0,OR,V,11560
JAGUAR,20080226,BLACKBUSHE,XJ 6 3.2 (XJ 40) berline RHD,BCA,880.0,OR,V,11560
JAGUAR,20071119,HARROGATE,"XJ 6 3.2 (X 300) berline RHD, conversion GPL",Bonhams,5100.0,OR+/TR,V,11560
JAGUAR,20070501,SANDOWN PARK,XJ 6 3.2 S berline RHD autom.,Barons Auctions,1200.0,OR,V,11560
JAGUAR,20070219,BLACKBUSHE,XJ 6 3.2 S berline RHD,BCA,5120.0,OR+,V,11560
JAGUAR,20181020,TOFFEN,Sovereign 3.6 berline (XJ 40),Oldtimer Galerie Toffen ,3480.0,OR,V,11432
JAGUAR,20180120,FONTAINEBLEAU,Sovereign 4.0 berline (XJ 40) autom.,Osenat,4800.0,OR,V,11432
JAGUAR,20171028,POITIERS,Sovereign 3.2 berline (XJ 40),"Hervé Tailliez, Poitiers Enchères",4840.0,OR+,V,11432
JAGUAR,20150425,TOFFEN,Sovereign 3.6 berline XJ 40,Oldtimer Galerie Toffen ,2206.0,OR+,V,11432
JAGUAR,20141019,AYTRÉ,Sovereign 3.6 (XJ 40) berline LHD autom.,SCP,2070.0,OR,V,11432
JAGUAR,20130601,AVIGNON,Sovereign 3.6 (XJ 40) berline LHD,HdV,3135.0,OR+,V,11432
JAGUAR,20120513,MONTASTRUC-LA-CONSEILLÈRE,Sovereign 3.6 (XJ 40) berline LHD,FEE Machoïr,3600.0,OR,V,11432
JAGUAR,20120513,MONTASTRUC-LA-CONSEILLÈRE,Sovereign 3.6 (XJ 40) berline LHD,FEE Machoïr,2400.0,OR,V,11432
JAGUAR,20101128,CHINON,Sovereign 4.0 (XJ 40) berline LHD autom.,SdV,1700.0,OR,V,11432
JAGUAR,20101017,FONTAINEBLEAU,Sovereign 4.0 (XJ 40) berline toit ouvrant,J.P. Osenat,5000.0,OR+,V,11432
JAGUAR,20091213,FONTAINEBLEAU,Sovereign 4.0 berline LHD autom. toit ouvrant,J.P. Osenat,5500.0,OR+,V,11432
JAGUAR,20080723,BUXTON,Sovereign 4.0 (XJ 40) berline RHD autom.,H & H Classic Auctions,620.0,OR,V,11432
JAGUAR,20080518,FRÉJUS,Sovereign 2.9 (XJ 40) berline LHD autom.,Besch,5300.0,OR+,V,11432
JAGUAR,20080318,SANDOWN PARK,Sovereign 4.0 (XJ 40) berline RHD autom.,Barons Auctions,1220.0,OR,V,11432
JAGUAR,20080226,BLACKBUSHE,Sovereign 4.0 (XJ 40) berline RHD autom.,BCA,2300.0,OR,V,11432
JAGUAR,20071127,BLACKBUSHE,Sovereign 3.2 (XJ 40) berline RHD autom.,BCA,4650.0,OR+,V,11432
JAGUAR,20161207,LONDRES,XJ 6 2.9 berline autom. (XJ 40),Bonhams,405.0,OR-,V,11431
JAGUAR,20161125,MILAN,XJ 6 2.9 berline (XJ 40),RM Sotheby's,3360.0,OR,V,11431
JAGUAR,20151122,AYTRÉ,"XJ 6 2.9 berline LHD 5 vit., toit ouvrant",SCP,4720.0,OR+,V,11431
JAGUAR,20100904,RICHELIEU,XJ 6 2.9 berline (XJ 40) LHD autom.,Brioult Enchères / M. Pagneux,900.0,OR-,V,11431
JAGUAR,20100609,BUXTON,"XJ 6 2.9 (XJ 40) berline RHD autom., 7 900 miles",H & H Classic Auctions,3600.0,OR+/EX,V,11431
JAGUAR,20181020,TOFFEN,Vanden Plas 5.3 HE berline Series 3,Oldtimer Galerie Toffen ,8360.0,OR+,V,11109
JAGUAR,20180208,PARIS,Vanden Plas 5.3 HE berline Series 3,Bonhams,10930.0,OR+,V,11109
JAGUAR,20130609,CHATOU,Vanden Plas 5.3 HE (XJ 12 Series 3) berline LHD,HdV,6076.0,OR+,V,11109
JAGUAR,20070416,PARIS,Vanden Plas 5.3 HE berline Series 3 toit ouvrant,Artcurial,5500.0,OR+,V,11109
JAGUAR,20161126,TOFFEN,XJ 12 HE berline Series 3,Oldtimer Galerie Toffen ,5737.0,OR,V,7700
JAGUAR,20141012,FONTAINEBLEAU,XJ 12 HE berline Series 3 LHD toit ouvrant,J.P. Osenat,4232.0,OR+,V,7700
JAGUAR,20131020,PARIS,"XJ 12 HE berline Series 3 toit ouvr., roues fil",Artcurial,15643.0,OR+,V,7700
JAGUAR,20061112,PARIS,XJ 12 HE berline Series 3 LHD,Artcurial,8500.0,OR+,V,7700
JAGUAR,20140518,SPA,XJ 12 coupé série 2,Bonhams,13800.0,REST,V,7699
JAGUAR,20101008,ESVRES SUR INDRE,Sovereign 4.2 berline Series 3,Five Auction Tours,1900.0,OR-,V,11107
JAGUAR,20100130,KINGS LYNN,Sovereign 4.2 berline Series 3 RHD autom.,Anglia Car Auctions,680.0,OR,V,11107
JAGUAR,20080809,GOODWOOD,Sovereign 4.2 berline Series 3 RHD autom.,Bonhams,2210.0,OR+,V,11107
JAGUAR,20070620,BUXTON,Sovereign 4.2 berline Series 3 RHD autom.,H & H Classic Auctions,2250.0,OR+,V,11107
JAGUAR,20070501,SANDOWN PARK,Sovereign 4.2 berline Series 3 RHD autom.,Barons Auctions,9450.0,EX,V,11107
JAGUAR,20060916,TOFFEN,"Sovereign 4.2 berline S 3 toit ouvrant, roues rayo",Oldtimer Galerie Toffen ,2600.0,OR,V,11107
JAGUAR,20060429,TOFFEN,"Sovereign 4.2 berline LHD autom. toit ouvrant, rou",Oldtimer Galerie Toffen ,4390.0,OR,V,11107
JAGUAR,20180511,AUBURN,XJ 6 4.2 berline Series 3,RM Sotheby's,2990.0,REST,V,7698
JAGUAR,20180120,FONTAINEBLEAU,XJ 6 4.2 berline Series 3,Osenat,2640.0,OR,V,7698
JAGUAR,20161126,TOFFEN,XJ 6 4.2 berline Series 3,Oldtimer Galerie Toffen ,8866.0,OR+,V,7698
JAGUAR,20160423,TOFFEN,XJ 6 4.2 Series 3 LHD autom.,Oldtimer Galerie Toffen ,9173.0,OR+,V,7698
JAGUAR,20120812,NYSTED,XJ 6 4.2 Series 3 Saloon LHD ex-Reine Ingrid,RM Sotheby's,12006.0,OR/EX,V,7698
JAGUAR,20110425,SAINT-JAMES,XJ 6 4.2 berline Series 3 LHD autom.,Toutain-Vente,4850.0,OR+,V,7698
JAGUAR,20071201,TOFFEN,XJ 6 4.2 Series 3 berline LHD 5 vitesses,Oldtimer Galerie Toffen ,6010.0,OR+,V,7698
JAGUAR,20070620,BUXTON,XJ 6 3.4 berline Series 3 RHD,H & H Classic Auctions,1500.0,OR+,V,7697
JAGUAR,20070428,TOFFEN,XJ 12 L 5.3 Fi berline Series 2 LHD,Oldtimer Galerie Toffen ,6500.0,OR,V,7696
JAGUAR,20190120,TARBES,XJ 12 L Series 2 berline RHD (sans CG),SVV,2370.0,SEP,V,3414
JAGUAR,20140705,LE MANS,XJ 12 L berline Series 2 LHD,Artcurial,3576.0,OR,V,3414
JAGUAR,20161125,MILAN,XJ 12 berline,RM Sotheby's,10640.0,OR+,V,3412
JAGUAR,20141011,PARIS,XJ 12 berline LHD autom.,SVV,9440.0,OR+,V,3412
JAGUAR,20110131,SAINTE-GENEVIÈVE,XJ 12 C 5.3 Fi coupé LHD (sans CG),Australe,2600.0,OR-,V,7695
JAGUAR,20090420,LONDRES,XJ 12 C 5.3 Fi coupé RHD,Bonhams,7700.0,OR+,V,7695
JAGUAR,20070714,WOODSTOCK,XJ 12 C 5.3 Fi coupé RHD,Coys Auction ,9150.0,OR+,V,7695
JAGUAR,20161125,MILAN,XJ 12 C 5.3 coupé,RM Sotheby's,22400.0,OR,V,3411
JAGUAR,20150206,PARIS,"XJ 12 C 5.3 coupé ex-USA, boîte 5",Artcurial,35760.0,REST/TR,V,3411
JAGUAR,20100324,LEOMINSTER,XJ 12 C 5.3 coupé RHD,Brightwells,1100.0,OR-,V,3411
JAGUAR,20071006,GENÈVE,XJ 12 C 5.3 coupé LHD,The Sportscar Auction Co.,8700.0,OR,V,3411
JAGUAR,20190630,CAEN,XJ 6 C 4.2 coupé,Marie Line Balsan,27610.0,REST,V,3410
JAGUAR,20170607,FLÉVILLE DEVANT NANCY,XJ 6 C 4.2 coupé autom. USA,Alcopa auction,13940.0,REST,V,3410
JAGUAR,20170531,RODEZ,XJ 6 C 4.2 coupé LHD autom.,HdV,20130.0,OR+,V,3410
JAGUAR,20170308,FLÉVILLE DEVANT NANCY,XJ 6 C 4.2 coupé USA autom.,Alcopa auction,18240.0,OR,V,3410
JAGUAR,20161125,MILAN,XJ 6 C 4.2 coupé,RM Sotheby's,31360.0,OR,V,3410
JAGUAR,20160626,CAEN,XJ 6 C 4.2 coupé LHD autom.,Côte Enchères Atlantique / M. Pagneux,8319.0,OR,V,3410
JAGUAR,20160626,CAEN,XJ 6 C 4.2 coupé LHD overdrive,Côte Enchères Atlantique / M. Pagneux,21240.0,REST+,V,3410
JAGUAR,20151128,BROOKLANDS,XJ 12 C 5.3 l coupé RHD,Brooklands Auctions,18290.0,REST,V,3410
JAGUAR,20150622,PARIS,XJ 6 C 4.2 coupé LHD autom.,Artcurial,15496.0,OR+,V,3410
JAGUAR,20150523,SILVERSTONE,XJ 6 C 4.2 coupé,Silverstone Auctions,49055.0,OR+,V,3410
JAGUAR,20150315,FONTAINEBLEAU,XJ 6 C 4.2 coupé LHD autom.,J.P. Osenat,7200.0,OR-,V,3410
JAGUAR,20150227,BERLIN,"XJ 6 C 4.2 coupé LHD autom., habillage Daimler",Auctionata,17330.0,REST/TR,V,3410
JAGUAR,20141012,FONTAINEBLEAU,XJ 6 C 4.2 coupé LHD overdrive,J.P. Osenat,17880.0,OR+,V,3410
JAGUAR,20140518,SPA,XJ 6 C 4.2 cabriolet (conversion),Bonhams,11500.0,REST/TR,V,3410
JAGUAR,20130722,MONACO,XJ 6 C 4.2 coupé,Artcurial,31890.0,REST,V,3410
JAGUAR,20130623,FONTAINEBLEAU,XJ 6 C 4.2 coupé LHD overdrive,J.P. Osenat,8340.0,OR+,V,3410
JAGUAR,20190623,PARIS,XJ 6 (L) 3.4 berline Series 2 LHD overdrive,Claude Aguttes,7140.0,OR,V,3409
JAGUAR,20190526,LES ESSARTS,XJ 6 3.4 berline LHD autom.,HdV,480.0,SEP,V,3409
JAGUAR,20181013,SAINS-LÈS-FRESSINS,XJ 6 3.4 berline Series 2 (moteur 4.2),J.P. Osenat,920.0,SEP/TR,V,3409
JAGUAR,20181013,SAINS-LÈS-FRESSINS,XJ 6 3.4 berline Series 2 (moteur diesel BMW),J.P. Osenat,580.0,SEP/TR,V,3409
JAGUAR,20061125,TOFFEN,XJ 6 3.4 berline Series 2 LHD autom.,Oldtimer Galerie Toffen ,7610.0,OR+,V,3409
JAGUAR,20071021,SALZBOURG,XJ 6 L 4.2 berline Series 2 LHD autom.,Dorotheum,7500.0,OR+,V,3408
JAGUAR,20070428,TOFFEN,XJ 6 L 4.2 berline Series 2 LHD autom.,Oldtimer Galerie Toffen ,10080.0,REST,V,3408
JAGUAR,20070501,SANDOWN PARK,XJ 6 L 4.2 berline Series 2 RHD autom.,Barons Auctions,1500.0,OR,V,3408
JAGUAR,20070303,LA COURNEUVE,XJ 6 L 4.2 berline Series 2 LHD autom.,SCP,200.0,EP,V,3408
JAGUAR,20061122,BUXTON,XJ 6 L 4.2 berline Series 2 RHD autom.,H & H Classic Auctions,5700.0,OR+,V,3408
JAGUAR,20060501,SURY AUX BOIS,"XJ 6 L 4.2 berline Series 2 LHD autom., imm. angla",Montargis Enchères,1000.0,OR-,V,3408
JAGUAR,20181125,ROUBAIX,XJ 6 4.2 berline Series 2,May & Associés,2970.0,OR-,V,3407
JAGUAR,20181021,PARIS,XJ 6 4.2 berline Series 2 LHD autom.,Leclère,10800.0,OR+,V,3407
JAGUAR,20180325,AVIGNON,XJ 6 4.2 berline Series 2,Leclère,9600.0,REST,V,3407
JAGUAR,20170429,TOFFEN,XJ 6 4.2 berline Series 2,Oldtimer Galerie Toffen ,7140.0,OR+,V,3407
JAGUAR,20121014,PUYMIROL,XJ6 4.2 Series 2 berline,J.P. Osenat,7475.0,OR,V,3407
JAGUAR,20100724,SILVERSTONE,XJ 6 4.2 berline Series 2 RHD,Bonhams,830.0,OR,V,3407
JAGUAR,20090725,SILVERSTONE,XJ 6 4.2 berline Series 2 RHD autom.,Bonhams,4950.0,OR+,V,3407
JAGUAR,20181128,BUXTON,XJ 6 4.2 berline USA autom.,H & H Classic Auctions,4820.0,OR,V,3406
JAGUAR,20181013,SAINS-LÈS-FRESSINS,XJ 6 4.2 berline,J.P. Osenat,800.0,SEP,V,3406
JAGUAR,20180922,BROOKLANDS,XJ 6 4.2 berline RHD,Brooklands Auctions,17430.0,OR+,V,3406
JAGUAR,20161125,MILAN,XJ 6 4.2 berline autom.,RM Sotheby's,7280.0,OR+,V,3406
JAGUAR,20161125,MILAN,XJ 6 4.2 berline autom.,RM Sotheby's,5040.0,OR,V,3406
JAGUAR,20161125,MILAN,XJ 6 4.2 berline,RM Sotheby's,3360.0,OR-,V,3406
JAGUAR,20140308,BROOKLANDS,XJ 6 3.2 Executive berline,Brooklands Auctions,1671.0,OR+,V,3406
JAGUAR,20140308,BROOKLANDS,"XJ 6 4,2 berline série 1 RHD BV manuelle",Brooklands Auctions,7069.0,REST,V,3406
JAGUAR,20130907,BEAULIEU,"XJ 6 2.8 berline RHD overdrive, moteur 4.2",Bonhams,4373.0,REST+/TR,V,3406
JAGUAR,20100703,CAEN,XJ 6 4.2 berline LHD,Brioult Enchères / M. Pagneux,1000.0,OR-,V,3406
JAGUAR,20080426,TOFFEN,XJ 6 4.2 (Series 1) berline LHD autom.,Oldtimer Galerie Toffen ,8780.0,OR,V,3406
JAGUAR,20071201,TOFFEN,XJ 6 4.2 berline LHD autom.,Oldtimer Galerie Toffen ,10400.0,OR,V,3406
JAGUAR,20190526,LES ESSARTS,XJ 6 2.8 berline RHD autom.,HdV,240.0,SEP,V,3405
JAGUAR,20180408,MONTASTRUC-LA-CONSEILLÈRE,XJ 6 2.8 overdrive,FEE Machoïr,7200.0,OR,V,3405
JAGUAR,20160702,LYON,XJ 6 2.8 berline LHD overdrive,Claude Aguttes,12960.0,OR+,V,3405
JAGUAR,20060617,FONTAINEBLEAU,XJ 6 2.8 berline LHD autom.,J.P. Osenat,100.0,SEP,V,3405
JAGUAR,20190515,LEOMINSTER,420 berline overdrive RHD,Brightwells,6300.0,OR,V,3404
JAGUAR,20190302,ASCOTT,420 berline RHD,Brooklands Auctions,3620.0,OR-,V,3404
JAGUAR,20180324,FONTAINEBLEAU,420 berline LHD overdrive,Osenat,14400.0,REST,V,3404
JAGUAR,20170219,MARSAC SUR L'ISLE,"420 berline LHD overdrive, roues fil",Périgord Enchères (Bertrand Miallon),2950.0,OR-,V,3404
JAGUAR,20170209,PARIS,"420 berline RHD autom., roues fil",Bonhams,7700.0,OR,V,3404
JAGUAR,20161125,MILAN,420 berline LHD overdrive,RM Sotheby's,7280.0,OR-,V,3404
JAGUAR,20150614,FONTAINEBLEAU,"420 berline LHD, roues disque",J.P. Osenat,14400.0,OR,V,3404
JAGUAR,20150314,AMELIA ISLAND,"Type D (XKD 530), palmarès",RM Sotheby's,3500438.0,REST+/EX,V,3404
JAGUAR,20141010,KNOKKE-LE-ZOUTE,420 FT Bertone voupé,Bonhams,59800.0,OR,V,3404
JAGUAR,20120202,PARIS,420 FT coach Bertone LHD overdrive,Bonhams,89700.0,OR/EX,V,3404
JAGUAR,20110613,PARIS,"420 berline LHD autom. , roues fil",Artcurial,12000.0,OR+,V,3404
JAGUAR,20100130,KINGS LYNN,"420 berline RHD autom., roues fil",Anglia Car Auctions,12980.0,OR+,V,3404
JAGUAR,20090420,LONDRES,"420 berline RHD autom., roues fil",Bonhams,6880.0,OR+,V,3404
JAGUAR,20090621,FONTAINEBLEAU,420 berline,J.P. Osenat,7000.0,REST,V,3404
JAGUAR,20090503,TOFFEN,420 berline,Oldtimer Galerie Toffen ,3000.0,REST,V,3404
JAGUAR,20071104,FONTAINEBLEAU,"420 berline LHD overdrive, roues fil",J.P. Osenat,10000.0,OR,V,3404
JAGUAR,20181128,BUXTON,420 G berline RHD autom.,H & H Classic Auctions,8120.0,REST,V,3403
JAGUAR,20171213,RODEZ,420 G berline automatique LHD,Hervé Legroux,17160.0,REST,V,3403
JAGUAR,20161125,MILAN,420 G berline LHD overdrive,RM Sotheby's,13440.0,OR,V,3403
JAGUAR,20161125,MILAN,420 G berline LHD overdrive,RM Sotheby's,12320.0,OR,V,3403
JAGUAR,20161125,MILAN,420 G berline LHD autom.,RM Sotheby's,10080.0,OR,V,3403
JAGUAR,20150227,BERLIN,420 G berline LHD autom.,Auctionata,28800.0,REST,V,3403
JAGUAR,20140518,SPA,420 G berline,Bonhams,6900.0,REST,V,3403
JAGUAR,20130429,LONDRES,420 G berline RHD autom.,Bonhams,12248.0,REST,V,3403
JAGUAR,20130208,PARIS,420 G berline LHD autom.,Artcurial,33358.0,REST+,V,3403
JAGUAR,20120303,KIDLINGTON,420 G berline RHD autom.,Bonhams,9977.0,OR+,V,3403
JAGUAR,20110613,PARIS,420 G berline LHD autom.,Artcurial,32000.0,REST,V,3403
JAGUAR,20110419,SANDOWN PARK,420 G berline RHD autom.,Barons Auctions,8270.0,REST+,V,3403
JAGUAR,20110226,STONELEIGH PARK,420 G berline RHD autom.,H & H Classic Auctions,4650.0,OR,V,3403
JAGUAR,20090420,LONDRES,420 G berline RHD autom.,Bonhams,2090.0,REST,V,3403
JAGUAR,20070428,TOFFEN,420 G berline LHD overdrive,Oldtimer Galerie Toffen ,8780.0,REST,V,3403
JAGUAR,20060525,BELTRING,"420 G berline RHD autom., toit Webasto",Lambert & Foster,3080.0,OR+,V,3403
JAGUAR,20190515,LEOMINSTER,Mark X 4.2 berline RHD,Brightwells,18280.0,REST,V,3402
JAGUAR,20171015,MOULINEAUX,Mark X 4.2 berline,HdV,33380.0,REST+,V,3402
JAGUAR,20140614,TOULOUSE,"Mark X 4,2 l berline",Marc Labarbe,7670.0,OR,V,3402
JAGUAR,20091118,HARROGATE,Mark X 4.2 berline RHD autom.,Bonhams,1870.0,OR,V,3402
JAGUAR,20090420,LONDRES,Mark X 4.2 berline RHD autom.,Bonhams,17050.0,REST+,V,3402
JAGUAR,20060817,MONTEREY,Mark X 4.2 berline LHD autom.,Christie's,15200.0,OR+,V,3402
JAGUAR,20181020,FONTAINEBLEAU,Mark X 3.8 berline LHD autom.,Osenat,9000.0,REST,V,3401
JAGUAR,20180902,AUBURN,Mark X 3.8 berline LHD autom.,RM Sotheby's,30790.0,REST,V,3401
JAGUAR,20180617,FONTAINEBLEAU,Mark X 3.8 berline autom.,Osenat,9000.0,RAR,V,3401
JAGUAR,20180318,GOODWOOD,Mark X 3.8 berline ex-Sir William Lyons,Bonhams,55140.0,REST,V,3401
JAGUAR,20161125,MILAN,Mark X 3.8 berline LHD overdrive,RM Sotheby's,9520.0,OR,V,3401
JAGUAR,20090912,BEAULIEU,Mark X 3.8 berline RHD autom.,Bonhams,9900.0,REST,V,3401
JAGUAR,20090518,MONACO,"Mark 2 3.8 berline LHD overdrive, roues fil",Bonhams,30000.0,REST,V,3401
JAGUAR,20090427,PARIS,Mark X 3.8 berline overdrive RHD,Artcurial,8000.0,REST,V,3401
JAGUAR,20070521,MONACO (BONHAMS),Mark X 3.8 berline LHD overdrive,Bonhams,12500.0,REST,V,3401
JAGUAR,20070421,NANTES,Mark X 3.8 berline LHD autom.,Ouest Enchères Publiques,8200.0,OR,V,3401
JAGUAR,20070416,PARIS,Mark X 3.8 berline RHD overdrive,Artcurial,10000.0,RAR,V,3401
JAGUAR,20061112,PARIS,Mark X 3.8 berline RHD autom. (imm. anglaise),Artcurial,6000.0,OR,V,3401
JAGUAR,20060902,RICHELIEU,"Mark X berline LHD, moteur V12 4 carbus, 4 vitesse",SdV,220.0,TR/SEP,V,3401
JAGUAR,20060402,FONTAINEBLEAU,Mark X 3.8 berline LHD overdrive,J.P. Osenat,8000.0,OR,V,3401
JAGUAR,20190713,BROOKLANDS,3.8 S berline RHD,Brooklands Auctions,6860.0,OR+,V,3400
JAGUAR,20181020,TOFFEN,3.8 S berline,Oldtimer Galerie Toffen ,12190.0,OR,V,3400
JAGUAR,20171202,PAU,3.8 S berline,Carrère & Laborie,18600.0,RAR,V,3400
JAGUAR,20170308,FLÉVILLE DEVANT NANCY,"3.8 S berline LHD overdrive, roues fil",Alcopa auction,16520.0,OR+,V,3400
JAGUAR,20161125,MILAN,3.8 S berline LHD overdrive,RM Sotheby's,14560.0,OR+,V,3400
JAGUAR,20161125,MILAN,3.8 S berline,RM Sotheby's,9520.0,OR,V,3400
JAGUAR,20161125,MILAN,3.8 S berline overdrive,RM Sotheby's,15680.0,REST,V,3400
JAGUAR,20161125,MILAN,3.8 S berline,RM Sotheby's,17920.0,REST,V,3400
JAGUAR,20151128,TOFFEN,3.8 S berline RHD,Oldtimer Galerie Toffen ,26686.0,OR,V,3400
JAGUAR,20150425,TOFFEN,3.8 S berline,Oldtimer Galerie Toffen ,24262.0,OR+,V,3400
JAGUAR,20121201,TOFFEN,"3.8 S berline LHD overdrive, roues fil",Oldtimer Galerie Toffen ,12542.0,OR+,V,3400
JAGUAR,20120512,BORDEAUX,S-Type 3.0 V6 berline LHD autom.,Briscadieu,8496.0,OR+,V,3400
JAGUAR,20120303,KIDLINGTON,S-Type V8 4.0 Saloon RHD autom.,Bonhams,1386.0,OR+,V,3400
JAGUAR,20110506,ESVRES SUR INDRE,"3.8 S berline LHD overdrive, roues fil",Five Auction Tours,8400.0,RAR,V,3400
JAGUAR,20110131,SAINTE-GENEVIÈVE,"3.8 S berline autom. ex-USA, roues fil",Australe,12500.0,OR+,V,3400
JAGUAR,20100419,LONDRES,"3.8 S berline RHD autom., roues fil",Bonhams,11590.0,OR+,V,3400
JAGUAR,20170501,OBENHEIM,"3.4 S berline LHD autom., toit Webasto",J.P. Osenat,7920.0,OR,V,3399
JAGUAR,20150206,PARIS,"3.4 S berline LHD overdrive, roues fil",Artcurial,25032.0,OR-,V,3399
JAGUAR,20150207,PARIS,3.4 S berline LHD,EVE Auctions / M. Pagneux,8125.0,OR,V,3399
JAGUAR,20140308,BROOKLANDS,3.8 S BV manuelle overdrive berline RHD,Brooklands Auctions,8354.0,REST,V,3399
JAGUAR,20120513,MONTASTRUC-LA-CONSEILLÈRE,3.4 S berline LHD,FEE Machoïr,3600.0,REC/INC,V,3399
JAGUAR,20111009,MONTASTRUC-LA-CONSEILLÈRE,3.4 S berline,FEE Machoir,3500.0,SEP,V,3399
JAGUAR,20110910,BEAULIEU,3.4 S berline RHD,Bonhams,4650.0,REST,V,3399
JAGUAR,20110506,NÎMES,3.4 S berline LHD overdrive,Ivoire,2600.0,OR-,V,3399
JAGUAR,20091118,HARROGATE,"3.4 S berline RHD overdrive, roues disque",Bonhams,9680.0,OR+,V,3399
JAGUAR,20080626,CANNES,3.4 S berline LHD,SCP,4500.0,OR,V,3399
JAGUAR,20070501,SANDOWN PARK,3.4 S berline RHD autom.,Barons Auctions,8250.0,OR+,V,3399
JAGUAR,20070418,BUXTON,"3.4 S berline RHD overdrive, roues fil",H & H Classic Auctions,12900.0,OR+,V,3399
JAGUAR,20070301,CHELTENHAM,"3.4 S berline RHD autom., roues disque",H & H Classic Auctions,10080.0,REST,V,3399
JAGUAR,20061205,SANDOWN PARK,3.4 S berline RHD autom.,Barons Auctions,8850.0,OR+,V,3399
JAGUAR,20060913,BUXTON,"3.4 S berline RHD overdrive, roues fil",H & H Classic Auctions,12300.0,REST,V,3399
JAGUAR,20170531,ASCOTT,340 berline,Brooklands Auctions,25380.0,REST,V,3398
JAGUAR,20170531,ASCOTT,340 berline,Brooklands Auctions,16920.0,REST,V,3398
JAGUAR,20170329,DUXFORD,"340 berline RHD, pare-chocs Mark 2",H & H Classic Auctions,42990.0,REST,V,3398
JAGUAR,20151210,LONDRES,"340 berline RHD overdrive, roues disque",Bonhams,28650.0,REST,V,3398
JAGUAR,20110419,SANDOWN PARK,340 berline RHD autom.,Barons Auctions,12540.0,OR+,V,3398
JAGUAR,20080608,GUILDFORD,"340 berline RHD autom., roues disque",H & H Classic Auctions,2700.0,OR-,V,3398
JAGUAR,20071002,BLACKBUSHE,"340 berline RHD autom., roues fil",BCA,12300.0,REST,V,3398
