auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,auction_url,model,quote_id,year
ALFA ROMEO,20/01/2019,Tarbes,90 2.5 V6 Quadrifoglio Oro,SVV Henri Adam / M. Bonoron,1 940 €,SEP,V,,,9019,
,,,,,,,,,,8336,
ALFA ROMEO,24/05/2015,Spa,Alfa 6 2.5 berline safety car,Bonhams,16 100 €,OR,V,,,8336,
ALFA ROMEO,08/02/2014,Paris,Alfa 6 2.5 berline,Artcurial Motorcars,14 304 €,OR+,V,,,8336,
,,,,,,,,,,7133,
ALFA ROMEO,13/04/2019,Bordeaux,GTV 6 2.5 coupé,Jean dit Cazaux,14 160 €,REST,V,,,7133,
ALFA ROMEO,25/11/2018,Roubaix,GTV 6 2.5 coupé,May & Associés,19 450 €,OR,V,,,7133,
ALFA ROMEO,25/11/2016,Milan,GTV 6 2.5 coupé,RM Sotheby's,16 800 €,OR,V,,,7133,
ALFA ROMEO,31/10/2016,La Mézière,GTV 6 2.5 Production,Alcopa Auction,10 414 €,OR,V,,,7133,
ALFA ROMEO,28/11/2015,Toffen,GTV 6 2.5 l coupé,Oldtimer Galerie Toffen,14 370 €,OR,V,,,7133,
ALFA ROMEO,17/10/2015,Beauzelle,GTV 6 2.5 l coupé,Arnauné & Prim,11 340 €,REST,V,,,7133,
ALFA ROMEO,06/06/2015,Brooklands,GTV 6 2.5 coupé,Historics at Brooklands,11 855 €,REST,V,,,7133,
ALFA ROMEO,20/10/2013,Paris,GTV 6 2.5 coupé,Artcurial Motorcars,15 643 €,OR+,V,,,7133,
ALFA ROMEO,16/12/2012,Cannes,GTV 6 2.5 Production,Damien Leclère MDV,11 910 €,OR,V,,,7133,
ALFA ROMEO,22/05/2011,Noyal-sur-Vilaine,GTV 6 2.5 coupé,Eric Sanson / M. Saint-Gal,1 900 €,RET,V,,,7133,
ALFA ROMEO,13/04/2011,Buxton,"GTV 6 2.5 coupé RHD, moteur HS",H & H Classic Auctions,740 €,OR-,V,,,7133,
ALFA ROMEO,18/09/2010,Toffen,GTV 6 2.5 coupé,Oldtimer Galerie,5 303 €,OR,V,,,7133,
ALFA ROMEO,05/04/2010,Saint-JameS,GTV 6 2.5 coupé,Toutain-Vente,1 500 €,OR-,V,,,7133,
ALFA ROMEO,04/06/2009,Paris,GTV 6 2.5 coupé,SVV Auction Art,3 700 €,REST,V,,,7133,
ALFA ROMEO,18/11/2007,Chinon,"GTV 6 2.5 coupé, sellerie cuir",SdV Chinon (M. Herbelin) / M. So,6 000 €,OR+,V,,,7133,
ALFA ROMEO,15/09/2007,Toffen,GTV 6 2.5 coupé,Oldtimer Galerie Toffen,4 550 €,OR+,V,,,7133,
,,,,,,,,,,11518,
ALFA ROMEO,11/09/2017,La Mézière,GTV 2.0 coupé,Alcopa Auction,6 370 €,OR,V,,,11518,
ALFA ROMEO,08/04/2017,Jouy sur Morin,GTV 2.0 coupé,HdV Coulommiers (Valérie Bouvier),11 440 €,OR+,V,,,11518,
ALFA ROMEO,26/03/2017,Avignon,GTV 2.0 Delta coupé,Leclère MDV,13 000 €,REST,V,,,11518,
ALFA ROMEO,10/11/2016,Fayence,GTV 2.0 coupé,Jean-Pierre Osenat,880 €,EP,V,,,11518,
ALFA ROMEO,10/05/2014,Monaco,8 C Spider,RM Auctions,201 600 €,OR+,V,,,11518,
ALFA ROMEO,08/02/2014,Paris,GTV 2.0 Grand Prix coupé,Artcurial Motorcars,10 728 €,OR+,V,,,11518,
ALFA ROMEO,03/07/2010,Caen,GTV 2.0 coupé,Brioult Enchères / M. Pagneux,700 €,OR-,V,,,11518,
ALFA ROMEO,19/07/2009,Uzerche,GTV 2.0 coupé,Me Arnaud-Lacroze / M. Saint-Gal,4 000 €,OR+,V,,,11518,
ALFA ROMEO,06/09/2008,Richelieu,GTV 2.0 coupé,SdV de Chinon / M. Souchaud,2 700 €,OR,V,,,11518,
ALFA ROMEO,25/11/2006,Toffen,GTV 2.0 coupé,Oldtimer Galerie Toffen,5 530 €,OR+,V,,,11518,
ALFA ROMEO,16/09/2006,Toffen,GTV 2.0 coupé,Oldtimer Galerie Toffen,590 €,OR,V,,,11518,
,,,,,,,,,,7132,
ALFA ROMEO,24/03/2019,Avignon,Alfetta GTV 2000 coupé,Leclère Motorcars,8 400 €,OR+,V,,,7132,
ALFA ROMEO,10/11/2018,Lyon,Alfetta GTV 2000 coupé,Aguttes,13 000 €,OR,V,,,7132,
ALFA ROMEO,21/10/2018,Paris,Alfetta GTV 2000 coupé,Leclère MDV,11 400 €,OR+,V,,,7132,
ALFA ROMEO,18/08/2017,Pebble Beach,Alfetta GTV 2000 coupé,Gooding & Co,20 580 €,OR+,V,,,7132,
ALFA ROMEO,25/11/2016,Milan,Alfetta GTV 2000 coupé,RM Sotheby's,12 320 €,OR,V,,,7132,
ALFA ROMEO,25/11/2016,Milan,Alfetta GTV 2000 coupé préparé,RM Sotheby's,22 400 €,REST/TR,V,,,7132,
ALFA ROMEO,25/11/2016,Milan,Alfetta GTV 2000 coupé préparé,RM Sotheby's,33 600 €,OR-/TR,V,,,7132,
ALFA ROMEO,08/02/2014,Paris,Alfetta GTV 2000 coupé,Artcurial Motorcars,30 992 €,REST,V,,,7132,
ALFA ROMEO,20/10/2013,Paris,Alfetta GTV 2000 coupé,Artcurial Motorcars,8 423 €,OR+,V,,,7132,
ALFA ROMEO,15/09/2012,Toffen,Alfetta GTV 2000 coupé,Oldtimer Galerie Toffen,5 520 €,OR,V,,,7132,
ALFA ROMEO,03/05/2009,Toffen,Alfetta GTV 2000 coupé,Oldtimer Galerie Toffen,8 600 €,OR,V,,,7132,
ALFA ROMEO,19/09/2009,Kaufdorf,GTV 2.0 coupé,Oldtimer Galerie Toffen,3 040 €,OR+,V,,,7132,
,,,,,,,,,,11517,
