auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,auction_url,model,quote_id,year
JAGUAR,06/12/2017,New York,Type C barquette compétion (n°007) ex-Phill Hill,RM Sotheby,4 476 400 €,REST,V,,,12362,
JAGUAR,29/03/2017,Duxford,"Type C évocation Suffolk Sportscars, base 420",H & H Classic Auctions,71 650 €,OR+/TR,V,,,12362,
,,,,,,,,,,3436,
JAGUAR,05/07/2019,Goodwood,Type E V12 cabriolet (modèle USA) + hard-top,Bonhams,74 870 €,OR+,V,,,3436,
JAGUAR,17/06/2019,Paris,"Type E V12 cabriolet USA mécan., look Europe",Artcurial,77 480 €,REST,V,,,3436,
JAGUAR,29/03/2019,Fort Lauderdale,Type E V12 cabriolet (modèle USA),RM Sotheby,95 940 €,REST,V,,,3436,
JAGUAR,20/03/2019,Duxford,Type E V12 cabriolet (modèle USA) automatique,H and H,41 570 €,OR,V,,,3436,
JAGUAR,17/03/2019,Paris,"Type E V12 cabriolet LHD mécan., roues fil",Claude Aguttes,100 600 €,REST+,V,,,3436,
JAGUAR,08/03/2019,Amelia Island,Type E V12 cabriolet (modèle USA) + hard-top,RM Sotheby,114 770 €,REST,V,,,3436,
JAGUAR,17/01/2019,Scottsdale,Type E V12 cabriolet (modèle USA),Bonhams,56 970 €,REST,V,,,3436,
JAGUAR,17/01/2019,Scottsdale,Type E V12 cabriolet (modèle USA) BV méca,Bonhams,54 020 €,REST,V,,,3436,
JAGUAR,04/11/2018,Paris,"Type E V12 cabriolet autom., roues fil",Artcurial Motorcars,63 180 €,REST,V,,,3436,
JAGUAR,22/09/2018,Brooklands,Type E V12 cabriolet USA,Historics at Brooklands,53 370 €,REST,V,,,3436,
JAGUAR,01/09/2018,Beaulieu,Type E V12 cabriolet USA mécan.,Bonhams,92 010 €,OR+,V,,,3436,
JAGUAR,08/03/2018,Amelia Island,Type E V12 cabriolet,Bonhams,62 210 €,OR+,V,,,3436,
JAGUAR,18/01/2018,Scottsdale,Type E V12 cabriolet USA,Bonhams,83 130 €,REST,V,,,3436,
