auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,auction_url,model,quote_id,year
MG,23/10/2016,Reims,SA 2 Litre cabriolet Tickford,HdV Porte de Mars (Guizzetti-Collet),14 400 €,REC/INC,V,,,4376,
MG,24/04/2006,Londres,SA 2 Litre cabriolet Tickford (SA 2507),Bonhams,12 300 €,OR-,V,,,4376,
,,,,,,,,,,4375,
MG,24/08/2018,Pebble Beach,SA 2 Litre Tourer,Gooding & Co,141 850 €,REST,V,,,4375,
MG,06/09/2014,Beaulieu,SA 6-cyl. 2 litres tourer,Bonhams,55 900 €,REST,V,,,4375,
MG,03/12/2012,Weybridge,SA 2 litre tourer Charlesworth,Bonhams,53 867 €,REST+,V,,,4375,
MG,26/10/2011,London,SA 2 Litre tourer 6 cylindres,RM Auction,71 250 €,REST,V,,,4375,
,,,,,,,,,,4374,
MG,23/10/2016,Reims,SA 2 Litre berline,HdV Porte de Mars (Guizzetti-Collet),11 400 €,REC/INC,V,,,4374,
MG,13/05/2012,Montastruc,SA 2 Litre Saloon,FEE Machoïr,27 600 €,OR+,V,,,4374,
MG,19/04/2012,Duxford,SA 2 Litre Saloon,H & H Classic Auctions,42 437 €,REST,V,,,4374,
,,,,,,,,,,4373,
MG,27/04/2019,Tupelo,VA 1 1/2 Litre tourer,Bonhams,25 960 €,RAR,V,,,4373,
MG,08/03/2014,Brooklands,VA 1.5 l tourer 4-cyl ,Historics at Brooklands,21 848 €,REST,V,,,4373,
MG,06/02/2014,Paris,VA 1 1/2 Litre tourer,Bonhams,25 300 €,REST,V,,,4373,
MG,07/09/2013,Beaulieu,VA 1 1/2 Litre tourer,Bonhams,16 044 €,REC,V,,,4373,
,,,,,,,,,,4371,
MG,05/07/2019,Goodwood,Magnette NE roadster 6-cyl. victorieuse du RAC-TT,Bonhams,211 780 €,REST,V,,,4371,
MG,19/08/2016,Carmel,Magnette NB tourer Carbodies,Bonhams,78 000 €,REST,V,,,4371,
MG,06/09/2014,Beaulieu,Magnette ND/NE roadster 6-cyl. spécial,Bonhams,102 510 €,REST/TR,V,,,4371,
MG,27/10/2010,London,Magnette NB coupé 6 cylindres,RM Auctions,145 600 €,REST,V,,,4371,
,,,,,,,,,,4370,
MG,07/09/2013,Beaulieu,Magnette NA tourer Wittingham & Mitchell (N701),Bonhams,87 369 €,REST+,V,,,4370,
MG,12/07/2013,Goodwood,Magnette NA monoplace,Bonhams,111 240 €,REST/TR,V,,,4370,
,,,,,,,,,,4369,
MG,24/06/2016,Goodwood,"Magnette KN roadster UM Special, compresseur",Bonhams,107 510 €,REST,V,,,4369,
,,,,,,,,,,4368,
MG,07/04/2019,goodwood,Magnette K 2 roadster 6 cylindres,Bonhams,120 430 €,RAR,V,,,4368,
MG,25/05/2013,Cernobbio,"Magnette K 3 roadster, palmarès (K 3001)",RM Auctions,408 800 €,EX,V,,,4368,
,,,,,,,,,,4367,
MG,24/03/2019,Avignon,Magnette K 1 tourer 6 cylindres,Leclère Motorcars,62 400 €,REST,V,,,4367,
,,,,,,,,,,11429,
MG,08/12/2010,Buxton,Magna L 1 Tourer (L 0454),H & H Classic Auctions,45 900 €,REST,V,,,11429,
MG,02/07/2010,Goodwood,Magna L roadster recarrossé,Bonhams,37 400 €,REST/TR,V,,,11429,
,,,,,,,,,,4364,
MG,18/08/2017,Monterey,"Magna L roadster (6 cylindres 1,1 l)",RM Sotheby's,70 150 €,REST,V,,,4364,
MG,05/09/2015,Beaulieu,Magna L roadster 6-cyl 1.1 l,Bonhams,66 130 €,REST,V,,,4364,
,,,,,,,,,,4363,
MG,06/02/2015,Paris,Magna F 2 Foursome Coupé toit ouvrant,Artcurial Motorcars,83 440 €,OR+,V,,,4363,
,,,,,,,,,,4362,
MG,18/03/2018,Goodwood,Magna F roadster 6 cylindres,Bonhams,104 000 €,REST,V,,,4362,
MG,29/03/2017,Duxford,Magna F roadster,H & H Classic Auctions,84 060 €,REST,V,,,4362,
MG,12/03/2016,Amelia Island,"Magna F 2 roadster Jarvis, compresseur Arnott",RM Sotheby's,94 050 €,REST,V,,,4362,
MG,05/09/2015,Beaulieu,Magna F tourer 6-cyl. 1.3 l,Bonhams,29 920 €,REST,V,,,4362,
MG,25/02/2012,Coventry,Magna F 1 tourer,Silverstone Auctions,45 560 €,REST,V,,,4362,
