auction_url,quote_id,quote_max_price,quote_model,quote_year
cote.encheres.php?idCote=11998,11998,45 000 €,944 turbo S / Cup (250 ch),1987
cote.encheres.php?idCote=9297,9297,25 000 €,944 S 2 cabriolet (211 ch),1989
cote.encheres.php?idCote=9299,9299,45 000 €,944 turbo cabriolet (250 ch),1991
cote.encheres.php?idCote=11290,11290,26 500 €,968 Coupé,1992
cote.encheres.php?idCote=11291,11291,45 000 €,968 CS Coupé,1993
,,65 000 €,968 Turbo S Coupé (305 ch),1994
cote.encheres.php?idCote=11293,11293,27 000 €,968 Cabriolet,1992
cote.encheres.php?idCote=5747,5747,27 000 €,928 coupé (240 ch),1977
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=5748,5748,22 000 €,928 S coupé (300 ch),1980
cote.encheres.php?idCote=10892,10892,23 000 €,928 S (2) coupé (310 ch),1984
cote.encheres.php?idCote=8036,8036,29 000 €,928 S 4 coupé (320 ch),1987
cote.encheres.php?idCote=9300,9300,40 000 €,928 GT coupé (330 ch),1989
cote.encheres.php?idCote=10893,10893,52 000 €,928 GTS coupé (350 ch),1992
