auction_url,quote_id,quote_max_price,quote_model,quote_year
,,9 000 €,Vivaquatre (KZ 7 / KZ 9) limousine commerciale,1932
,,11 500 €,Vivaquatre (KZ 7 / KZ 9) torpédo commercial,1932
cote.encheres.php?idCote=5839,5839,14 000 €,Vivaquatre (KZ 11) taxi,1933
cote.encheres.php?idCote=5840,5840,8 500 €,Vivaquatre (KZ 17 / KZ 23) limousine,1934
,,8 200 €,Vivaquatre 14 CV (ADL) commerciale,1936
,,8 500 €,Vivaquatre 14 CV (ADL) limousine,1936
,,8 800 €,Vivaquatre 14 CV (ADL) berline,1936
,,9 500 €,Vivaquatre 14 CV (ADL / BDH) limousine,1937
,,9 000 €,Vivaquatre 14 CV (ADL / BDH) commerciale,1937
,,8 500 €,Vivaquatre 14 CV (ADL / BDH) berline,1937
cote.encheres.php?idCote=5844,5844,6 500 €,Novaquatre (BDJ / BDR) berline sans malle,1938
,,"(None,)","(None,)","(None,)"
,,6 400 €,Novaquatre berline commerciale,1938
,,7 000 €,Novaquatre (BDJ / BDR) berline avec malle,1938
,,-------,Nerva 8 torpédo 8 cylindres,1930
cote.encheres.php?idCote=5846,5846,85 000 €,Nervastella (TG) berline 8 cylindres,1930
,,75 000 €,Nervastella (TG) limousine 8 cylindres,1930
,,75 000 €,Nervastella (TG) coach 8 cylindres,1930
,,-------,Nervastella (TG) cabriolet 8 cylindres,1930
,,70 000 €,Nervasport (TG) berline 8 cylindres,1932
,,95 000 €,Nervasport (TG) coach 8 cylindres,1932
,,-------,Nervasport (TG) cabriolet 8 cylindres,1932
,,70 000 €,Nervasport (ZC / ACN) berline 8 cylindres,1934
cote.encheres.php?idCote=8066,8066,190 000 €,Nervasport (ZC / ACN) cabriolet-spider,1934
,,70 000 €,Nervastella (ZD / ACS) limousine 8 cylindres,1934
,,90 000 €,Nervastella (ABM) limousine 8 cylindres,1936
,,-------,Nerva Grand Sport (ABM) berline 8 cyl.,1935
,,-------,Nerva Grand Sport (ABM) coupé 8 cyl.,1936
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=5854,5854,-------,Nerva Grand Sport (ABM) cabriolet 8 cyl.,1935
,,-------,Reinastella (RM) berline 8 cylindres,1929
,,-------,Reinastella (RM) limousine 8 cylindres,1929
,,-------,Reinastella (RM) cabriolet 8 cylindres,1929
,,-------,Reinasport (RM) berline 8 cylindres,1932
,,-------,Reinasport (RM) limousine 8 cylindres,1932
,,-------,Reinasport (RM) cabriolet 8 cylindres,1932
,,-------,Suprastella (BDP 1) limousine 8 cylindres,1939
,,-------,Suprastella (ABM 8) cabriolet 8 cylindres,1939
cote.encheres.php?idCote=5863,5863,6 000 €,Juvaquatre (AEB) coach,1937
,,9 500 €,Juvaquatre (AEB) coach découvrable,1939
,,5 000 €,Juvaquatre (AEB 3) berline,1939
,,4 000 €,Juvaquatre (BFK 4) berline,1946
,,2 500 €,300 kg (AHG) fourgonnette 6 CV,1940
cote.encheres.php?idCote=5866,5866,2 800 €,300 kg break 6 CV,1950
cote.encheres.php?idCote=5867,5867,2 100 €,300 kg break 4 CV (R 2100),1953
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=9409,9409,1 900 €,300 kg fourgonnette 4 CV (R 2100),1953
cote.encheres.php?idCote=9410,9410,1 800 €,Dauphinoise fourgonnette 5 CV (R 2101),1956
cote.encheres.php?idCote=5868,5868,2 200 €,Dauphinoise break 5 CV (R 2101),1956
cote.encheres.php?idCote=11248,11248,3 000 €,1 000 kg / Voltigeur fourgon tôlé,1948
cote.encheres.php?idCote=11249,11249,5 500 €,1 400 kg / Goélette plateau bâché,1950
cote.encheres.php?idCote=11467,11467,4 500 €,"2,5 tonnes / Galion plateau ess.",1948
cote.encheres.php?idCote=5869,5869,9 800 €,4 CV berline 760 cm3 (R 1060),1947
cote.encheres.php?idCote=8069,8069,11 000 €,4 CV Luxe / Sport berline (R 1062),1951
,,8 500 €,4 CV Service berline,1953
cote.encheres.php?idCote=5870,5870,8 500 €,4 CV Affaires berline,1954
cote.encheres.php?idCote=5871,5871,9 000 €,4 CV Sport berline,1954
,,10 000 €,4 CV Grand Luxe berline,1950
cote.encheres.php?idCote=5873,5873,26 500 €,4 CV Grand Luxe découvrable (usine),1950
cote.encheres.php?idCote=5874,5874,4 000 €,Colorale Prairie 14 CV break,1950
,,4 500 €,Colorale Prairie 11 CV break,1953
,,8 500 €,Colorale Prairie 4 x 4 break,1951
,,"(None,)","(None,)","(None,)"
,,6 000 €,Colorale Savane break,1950
,,9 500 €,Colorale Savane 4 x 4,1952
,,3 500 €,Colorale fourgonnette,1950
,,4 500 €,Colorale pick-up tôlé,1950
cote.encheres.php?idCote=8527,8527,3 000 €,Colorale plateau bâché,1953
cote.encheres.php?idCote=8070,8070,8 000 €,Frégate Grand Luxe / Amiral berline,1951
cote.encheres.php?idCote=5879,5879,6 000 €,Frégate Affaires berline,1953
cote.encheres.php?idCote=5880,5880,7 000 €,Frégate Amiral berline 11 CV,1955
cote.encheres.php?idCote=8071,8071,6 000 €,Frégate 2 Litres berline (R 1100),1956
,,6 000 €,Frégate Caravelle berline (R 1102),1957
,,7 500 €,Frégate Amiral berline 12 CV (R 1103),1956
,,8 500 €,Frégate Grand Pavois berline,1956
,,8 000 €,Frégate Grand Pavois Transfluide berline,1958
cote.encheres.php?idCote=5882,5882,8 000 €,Frégate Transfluide berline,1959
,,8 500 €,Frégate berline (boîte mécanique),1959
cote.encheres.php?idCote=11247,11247,70 000 €,Frégate cabriolet Letourneur & Marchand,1954
,,"(None,)","(None,)","(None,)"
