auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,model,quote_id,year
PORSCHE,19/01/2017,Scottsdale,911 Carrera 3.0 coupé (Europe),Bonhams,56 900 €,OR+,V,,5736,
PORSCHE,25/11/2016,Milan,911 Carrera 3.0 coupé,RM Sotheby's,80 640 €,OR,V,,5736,
PORSCHE,09/10/2015,Knokke-le-Zoute,911 Carrera 3.0 coupé,Bonhams,109 250 €,REST,V,,5736,
PORSCHE,05/09/2015,Beaulieu,911 Carrera 3.2 l cabriolet RHD,Bonhams,59 830 €,OR+,V,,5736,
PORSCHE,13/08/2010,Quail Lodge,911 Carrera 3.0 RSR ex-Botero Racing,Bonhams & Butterfields,345 000 €,EX,V,,5736,
PORSCHE,02/06/2010,Brooklands,911 Carrera 3.0 coupé RHD,Historics at Brooklands,7 640 €,OR,V,,5736,
PORSCHE,27/05/2007,Brands Hatch,911 Carrera 3.0 coupé RHD préparé,Coys Auctions,18 450 €,REST/TR,V,,5736,
,,,,,,,,,8030,
PORSCHE,15/06/2019,Fontainebleau,"911 Carrera 2.7 Targa, kit carrosserie",Jean-Pierre Osenat,25 200 €,OR+,V,,8030,
PORSCHE,29/03/2019,Fort Lauderdale,911 Carrera 2.7 Targa ,RM Sotheby,56 780 €,REST,V,,8030,
PORSCHE,21/10/2018,Paris,911 Carrera 2.7 MFI Targa,Leclère MDV,222 000 €,REST+,V,,8030,
PORSCHE,21/07/2018,Silverstone,911 Carrera 2.7 Targa MFI RHD,Silverstone Auctions,111 970 €,OR+,V,,8030,
PORSCHE,06/11/2016,Lyon-Chassieu,911 Carrera 2.7 Targa,Jean-Pierre Osenat,162 000 €,OR+,V,,8030,
PORSCHE,02/11/2014,Paris,911 Carrera 2.7 Targa,Artcurial Motorcars,232 440 €,OR+,V,,8030,
PORSCHE,22/05/2010,Fréjus,"911 Carrera Targa, kit Gemballa, mot. 2.4 E",Besch Cannes Auction / M. Cornu,15 000 €,TR,V,,8030,
PORSCHE,16/11/2009,Paris,"911 Carrera Targa, kit Gemballa, moteur 2.4 E","Artcurial Briest, Poulain, F. Ta",20 000 €,REST/TR,V,,8030,
,,,,,,,,,5725&index=2,
PORSCHE,15/06/2019,Fontainebleau,"911 Carrera 2.7 Targa, kit carrosserie",Jean-Pierre Osenat,25 200 €,OR+,V,,5725&index=2,
PORSCHE,29/03/2019,Fort Lauderdale,911 Carrera 2.7 Targa ,RM Sotheby,56 780 €,REST,V,,5725&index=2,
PORSCHE,21/10/2018,Paris,911 Carrera 2.7 MFI Targa,Leclère MDV,222 000 €,REST+,V,,5725&index=2,
PORSCHE,21/07/2018,Silverstone,911 Carrera 2.7 Targa MFI RHD,Silverstone Auctions,111 970 €,OR+,V,,5725&index=2,
PORSCHE,06/11/2016,Lyon-Chassieu,911 Carrera 2.7 Targa,Jean-Pierre Osenat,162 000 €,OR+,V,,5725&index=2,
PORSCHE,02/11/2014,Paris,911 Carrera 2.7 Targa,Artcurial Motorcars,232 440 €,OR+,V,,5725&index=2,
PORSCHE,22/05/2010,Fréjus,"911 Carrera Targa, kit Gemballa, mot. 2.4 E",Besch Cannes Auction / M. Cornu,15 000 €,TR,V,,5725&index=2,
PORSCHE,16/11/2009,Paris,"911 Carrera Targa, kit Gemballa, moteur 2.4 E","Artcurial Briest, Poulain, F. Ta",20 000 €,REST/TR,V,,5725&index=2,
,,,,,,,,,5735,
PORSCHE,08/03/2019,Amelia Island,911 Carrera 2.7 coupé (MFI),RM Sotheby,134 730 €,REST,V,,5735,
PORSCHE,23/02/2019,Birmingham,911 Carrera 2.7 coupé (MFI),Silverstone Auctions,150 780 €,REST,V,,5735,
PORSCHE,05/10/2018,Knokke le Zoute,911 Carrera 2.7 coupé (MFI),Bonhams,138 000 €,REST,V,,5735,
PORSCHE,08/03/2018,Amelia Island,911 Carrera 2.7 coupé,Bonhams,39 670 €,OR+,V,,5735,
PORSCHE,02/07/2017,Monaco,911 Carrera 2.7 coupé,Artcurial Motorcars,161 890 €,REST,V,,5735,
PORSCHE,10/03/2017,Amelia Island,911 Carrera 3.2 coupé,Gooding & Co.,48 210 €,OR+,V,,5735,
PORSCHE,20/01/2017,Scottsdale,911 Carrera 2.7 coupé USA,Gooding & Co.,103 470 €,OR+,V,,5735,
PORSCHE,21/08/2016,Pebble Beach,911 Carrera 2.7 coupé,Gooding & Co.,180 000 €,OR+,V,,5735,
PORSCHE,28/01/2016,Scottsdale,911 Carrera 2.7 coupé,Bonhams,68 500 €,REST,V,,5735,
PORSCHE,09/10/2015,Knokke-le-Zoute,911 Carrera 2.7 coupé ,Bonhams,204 700 €,REST,V,,5735,
PORSCHE,26/06/2015,Goodwood,911 Carrera 3.2 coupé RHD,Bonhams,73 040 €,OR+,V,,5735,
PORSCHE,23/05/2015,Silverstone,911 Carrera 2.7 coupé,Silverstone Auctions,205 715 €,OR-,V,,5735,
PORSCHE,07/02/2013,Paris,911 Carrera 2.7 coupé toit ouvrant,Bonhams,77 050 €,OR+,V,,5735,
PORSCHE,21/07/2010,Buxton,911 Carrera 2.7 coupé,H & H Classic Auctions,36 300 €,RAR,V,,5735,
PORSCHE,30/04/2010,Monaco,911 Carrera 2.7 coupé,Coys,38 000 €,REST,V,,5735,
PORSCHE,14/02/2010,Paris,911 Carrera 2.7 coupé,Artcurial,36 500 €,OR+,V,,5735,
,,,,,,,,,8029,
PORSCHE,10/05/2019,Chipping Norton,911 S 2.7 Targa LHD,Silverstone Auctions,45 570 €,REST,V,,8029,
PORSCHE,29/03/2019,Fort Lauderdale,911 S 2.7 Targa,RM Sotheby,63 640 €,OR+,V,,8029,
PORSCHE,08/04/2018,Paris,911 S 2.7 Targa,Artcurial Motorcars,42 910 €,REST,V,,8029,
PORSCHE,30/01/2010,Kings Lynn,911 S 2.7 Targa RHD,Anglia Car Auctions,10 120 €,OR+,V,,8029,
,,,,,,,,,5734,
PORSCHE,18/01/2019,Scottsdale,911 S 2.7 coupé “Signature Edition”,Gooding Co.,64 030 €,REST,V,,5734,
PORSCHE,19/05/2018,Brooklands,911 S 2.7 coupé,Historics at Brooklands,29 500 €,OR+,V,,5734,
PORSCHE,06/10/2017,Knokke-le-Zoute,911 S 2.7 coupé toit ouvrant,Bonhams,44 850 €,OR,V,,5734,
PORSCHE,02/09/2017,Blenheim Palace,911 S 2.7 coupé,Silverstone Auctions,104 570 €,OR+,V,,5734,
PORSCHE,13/05/2017,Silverstone,911 S 2.7 coupé,Silverstone Auctions,27 870 €,REST,V,,5734,
PORSCHE,09/03/2017,Amelia Island,911 S 2.7 coupé toit ouvrant,Bonhams,155 570 €,OR+,V,,5734,
PORSCHE,08/03/2017,Fléville devant Nancy,911 S 2.7 coupé USA,Alcopa Auction Nancy,31 710 €,OR,V,,5734,
PORSCHE,21/08/2016,Pebble Beach,911 S 2.7 coupé,Gooding & Co.,65 000 €,OR+,V,,5734,
PORSCHE,06/12/2015,Montastruc,"911 coupé look RS, moteur 3.2",Stanislas Machoïr,50 000 €,OR/TR,V,,5734,
PORSCHE,23/05/2015,Silverstone,911 Carrera 3.2 coupé LHD,Silverstone Auctions,65 671 €,OR+,V,,5734,
PORSCHE,25/02/2012,Coventry,911 S 2.7 coupé RHD réplique RSR,Silverstone Auctions,61 006 €,TR,V,,5734,
PORSCHE,14/06/2010,Sainte-Geneviève,911 S 2.7 coupé ex-USA,Australe,12 500 €,REST-,V,,5734,
PORSCHE,16/11/2009,Paris,911 S 2.7 coupé,"Artcurial Briest, Poulain, F. Ta",10 000 €,OR,V,,5734,
PORSCHE,14/07/2007,Woodstock,911 S 2.7 coupé RHD,Coys,17 250 €,REST,V,,5734,
,,,,,,,,,5733,
PORSCHE,18/05/2019,Brooklands,911 2.7 Targa (moteur 3.0 Turbo) RHD,Historics at Brooklands,22 940 €,REST/TR,V,,5733,
PORSCHE,26/05/2019,Les Essarts,"911 2.7 Targa, look Turbo",HdV de la Seine (Me Chéroyan) / M. Séné,26 330 €,OR,V,,5733,
PORSCHE,20/10/2018,Toffen,911 2.7 Targa,Oldtimer Galerie,34 820 €,OR,V,,5733,
PORSCHE,11/11/2018,Lyon,911 2.7 Targa,Osenat,31 200 €,OR,V,,5733,
PORSCHE,21/04/2018,Toffen,911 2.7 Targa,Oldtimer Galerie Toffen,28 300 €,OR,V,,5733,
PORSCHE,08/04/2018,Montastruc,911 2.7 Targa,Stanislas Machoïr,57 600 €,OR,V,,5733,
PORSCHE,08/03/2017,Fléville devant Nancy,911 2.7 Targa USA,Alcopa Auction Nancy,32 230 €,REST-,V,,5733,
PORSCHE,03/09/2016,Beaulieu,911 2.7 Targa RHD,Bonhams,31 500 €,REST,V,,5733,
PORSCHE,24/06/2016,Goodwood,911 2.7 Targa Sportomatic RHD,Bonhams,38 260 €,REST,V,,5733,
PORSCHE,28/11/2015,Toffen,911 2.7 Targa transformée cabriolet,Oldtimer Galerie Toffen,29 252 €,REST/TR,V,,5733,
PORSCHE,06/09/2014,Beaulieu,"911 2,7 coupé Targa",Bonhams,28 730 €,OR+,V,,5733,
PORSCHE,11/10/2013,Knokke-le-Zoute,911 2.7 Targa,Bonhams,33 350 €,REST,V,,5733,
PORSCHE,17/10/2010,Fontainebleau,911 2.7 Targa,Jean-Pierre Osenat,16 000 €,OR+,V,,5733,
PORSCHE,16/12/2007,Fontainebleau,911 2.7 Targa,Jean-Pierre Osenat,12 500 €,OR,V,,5733,
PORSCHE,15/11/2006,Harrogate,911 2.7 Targa RHD,Bonhams,7 500 €,OR,V,,5733,
PORSCHE,04/06/2006,Greenwich,911 2.7 Targa LHD,Christie's,11 200 €,OR,V,,5733,
,,,,,,,,,5721&index=2,
PORSCHE,18/06/2006,Fontainebleau,911 2.7 Targa,Jean-Pierre Osenat,12 000 €,OR+,V,,5721&index=2,
,,,,,,,,,5732,
PORSCHE,08/03/2018,Amelia Island,911 T 2.7 coupé préparé,Bonhams,27 950 €,REST/TR,V,,5732,
PORSCHE,09/02/2017,Paris,911 S 2.7 coupé ex-USA,Bonhams,58 040 €,OR+,V,,5732,
PORSCHE,25/11/2016,Milan,911 2.7 coupé,RM Sotheby's,34 840 €,OR,V,,5732,
PORSCHE,25/11/2016,Milan,911 2.7 coupé,RM Sotheby's,53 760 €,OR+,V,,5732,
PORSCHE,25/11/2016,Milan,"911 2.7 coupé préparé, look Turbo",RM Sotheby's,39 200 €,OR-/TR,V,,5732,
PORSCHE,25/11/2016,Milan,"911 S 2.7 coupé préparé, look Turbo",RM Sotheby's,67 200 €,REST/TR,V,,5732,
PORSCHE,01/11/2015,Paris,911 2.7 coupé,Artcurial Motorcars,41 720 €,OR+,V,,5732,
PORSCHE,08/06/2013,Zurich,911 2.7 coupé,Oldtimer Galerie Toffen,18 841 €,OR,V,,5732,
PORSCHE,17/12/2012,Bruxelles,911 2.7 coupé,Pierre Bergé & Associés,22 800 €,OR+,V,,5732,
PORSCHE,17/11/2012,Birmingham,911 2.7 coupé,Silverstone Auctions,41 898 €,REST,V,,5732,
PORSCHE,25/02/2012,Coventry,911 coupé réplique 934 ,Silverstone Auctions,92 418 €,TR,V,,5732,
PORSCHE,06/05/2011,Nîmes,911 2.7 coupé,Ivoire,8 000 €,OR,V,,5732,
PORSCHE,17/11/2010,Harrogate,911 2.7 coupé RHD,Bonhams,7 080 €,RET,V,,5732,
PORSCHE,11/10/2010,Sainte-Geneviève,911 2.7 coupé ex-USA,SVV Australe,13 500 €,OR,V,,5732,
PORSCHE,24/03/2010,Leominster,911 2.7 coupé RHD toit ouvrant,Brightwells,14 080 €,OR+,V,,5732,
PORSCHE,13/03/2010,Stoneleigh Park,911 2.7 coupé RHD préparé compétition,H & H Classic Auctions,42 900 €,REST/TR,V,,5732,
,,,,,,,,,5731,
PORSCHE,24/08/2018,Quail Lodge,911 Carrera RS 3.4 coupé Outlaw,Bonhams,158 870 €,REST,V,,5731,
PORSCHE,10/03/2018,Amelia Island,911 Carrera RS America 3.0 coupé,RM Sotheby,154 930 €,OR+,V,,5731,
PORSCHE,18/08/2017,Monterey,911 Carrera RS 3.0 coupé,RM Sotheby's,233 830 €,OR+,V,,5731,
PORSCHE,02/07/2017,Monaco,"911 Carrera RSR 3.0 coupé, palmarès",Artcurial Motorcars,1 769 280 €,EX,V,,5731,
PORSCHE,11/03/2017,Amelia Island,911 Carrera RS 3.0 coupé,RM Sotheby's,1 289 060 €,OR+,V,,5731,
PORSCHE,30/10/2016,Paris,911 Carrera RS 3.0 réplique RSR Groupe 5,Artcurial Motorcars,226 480 €,TR,V,,5731,
PORSCHE,19/08/2016,Carmel,911 Carrera RS 3.0 coupé préparé,Bonhams,390 000 €,TR,V,,5731,
PORSCHE,07/11/2015,Lyon,"911 Carrera RS 3.0 coupé, préparé",Claude Aguttes,69 600 €,OR+,V,,5731,
PORSCHE,15/08/2015,Pebble Beach,911 Carrera 3.0 RSR coupé,Gooding & Co.,1 163 379 €,OR+,V,,5731,
PORSCHE,08/09/2014,Londres,911 Carrera RS America,RM Auctions,80 365 €,OR+,V,,5731,
PORSCHE,10/05/2014,Monaco,911 Carrera RS 3.6,RM Auctions,268 800 €,REST,V,,5731,
PORSCHE,25/05/2013,Spa Francorchamps,"911 Carrera RS 3,0 coupé",Bonhams,437 000 €,REST+,V,,5731,
PORSCHE,09/09/2007,Ragley Hall,911 Carrera RS 3.0 coupé préparé course,Coys,17 030 €,REST/TR,V,,5731,
,,,,,,,,,9555,
PORSCHE,27/10/2018,Atlanta,911 Carrera RS 2.7 Lightweight ex-Eugen Strähl,RM Sotheby's,880 880 €,REST+,V,,9555,
PORSCHE,12/05/2018,Monaco,911 Carrera RS 2.7 Lightweight,RM Sotheby's,1 242 500 €,REST,V,,9555,
PORSCHE,30/06/2017,Goodwood,911 Carrera RS 2.7 Lightweight RHD,Bonhams,944 050 €,REST,V,,9555,
PORSCHE,11/03/2017,Amelia Island,911 Carrera RS 2.7 Lightweight,RM Sotheby's,814 690 €,OR+,V,,9555,
PORSCHE,07/09/2016,Londres,911 Carrera RS 2.7 Lightweight,RM Sotheby's,266 600 €,REST,V,,9555,
PORSCHE,04/02/2015,Paris,911 Carrera RS,RM Auctions,201 600 €,OR+,V,,9555,
PORSCHE,17/02/2010,Buxton,911 Carrera RS 2.7 Lightweight RHD,H & H Classic Auctions,220 000 €,REST+/EX,V,,9555,
,,,,,,,,,5730,
PORSCHE,13/07/2019,Brooklands,911 Carrera RS 2.7 Touring recreation LHD,Historics at Brooklands,63 030 €,REST/TR,V,,5730,
PORSCHE,25/05/2019,Cernobbio,911 Carrera RS 2.7 Touring,RM Sotheby's,477 500 €,REST,V,,5730,
PORSCHE,06/02/2019,Paris,911 Carrera RS 2.7 Touring,RM Sotheby's,511 250 €,REST,V,,5730,
PORSCHE,17/01/2019,Phoenix,911 Carrera RS 2.7 Touring,RM Sotheby's,409 560 €,OR+,V,,5730,
PORSCHE,27/10/2018,Atlanta,911 Carrera RS 2.7 (2e des 4 prototypes),RM Sotheby's,1 141 490 €,REST/EX,V,,5730,
PORSCHE,27/10/2018,Atlanta,911 Carrera RS 2.7 Touring,RM Sotheby's,601 330 €,REST,V,,5730,
PORSCHE,24/08/2018,Pebble Beach,911 Carrera RS 2.7 Touring,Gooding & Co,548 490 €,OR+,V,,5730,
PORSCHE,24/08/2018,Monterey,911 Carrera RS H 2.7 ,RM Sotheby's,1 186 390 €,REST,V,,5730,
PORSCHE,11/05/2018,Monaco,911 Carrera RS 2.7 Touring,Bonhams,575 000 €,OR+,V,,5730,
PORSCHE,09/02/2018,Paris,911 Carrera RS 2.7 Touring,Artcurial,536 400 €,REST,V,,5730,
PORSCHE,18/08/2017,Monterey,911 Carrera 2.7 MFI (injection mécanique),RM Sotheby's,196 420 €,REST,V,,5730,
PORSCHE,18/08/2017,Monterey,911 Carrera RS 2.7 Touring,RM Sotheby's,551 840 €,REST,V,,5730,
PORSCHE,08/02/2017,Paris,911 Carrera RS 2.7 Touring,RM Sotheby's,549 120 €,REST,V,,5730,
PORSCHE,10/02/2017,Paris,911 Carrera RS 2.7 Touring,Artcurial Motorcars,390 000 €,REST,V,,5730,
PORSCHE,07/09/2016,Londres,911 Carrera RS 2.7 Touring LHD toit ouvrant,RM Sotheby's,546 500 €,OR+,V,,5730,
PORSCHE,09/07/2016,Le Mans,911 Carrera RS 2.7 Touring coupé toit ouvrant,Artcurial Motorcars,476 800 €,OR+,V,,5730,
,,,,,,,,,5720&index=2,
PORSCHE,14/05/2016,Monaco,911 Carrera RS 2.7 Touring toit ouvrant,RM Sotheby's,610 400 €,REST+,V,,5720&index=2,
PORSCHE,28/01/2016,Scottsdale,911 Carrera RS 2.7 coupé,Bonhams,480 770 €,REST,V,,5720&index=2,
PORSCHE,10/12/2015,New York,911 Carrera RS 2.7 Touring coupé toit ouvrant,RM Sotheby's,839 500 €,REST+,V,,5720&index=2,
PORSCHE,14/08/2015,Carmel,911 Carrera RS 2.7 coupé,Bonhams,290 480 €,REST,V,,5720&index=2,
PORSCHE,23/05/2015,Cernobbio,911 Carrera RS 2.7 Sport Lightweight,RM Sotheby's,1 008 000 €,REST+,V,,5720&index=2,
PORSCHE,14/03/2015,Amelia Island,"911 Carrera RS 2.7 coupé, injection mécan.",RM Sotheby's,293 370 €,REST,V,,5720&index=2,
PORSCHE,04/02/2015,Paris,911 Carrera RS 2.7 Touring,RM Auctions,498 400 €,REST,V,,5720&index=2,
PORSCHE,08/09/2014,Londres,911 Carrera 2.7 MFI coupé,RM Auctions,167 718 €,REST,V,,5720&index=2,
PORSCHE,05/07/2014,Le Mans,911 Carrera RS 2.7 Touring,Artcurial Motorcars,580 504 €,OR/EX,V,,5720&index=2,
PORSCHE,07/03/2014,Amelia Island,911 Carrera RS 2.7 coupé Lightweight,Gooding & Co,1 009 800 €,REST+,V,,5720&index=2,
PORSCHE,07/02/2014,Paris,"911 Carrera RS 2.7 coupé, palmarès",Artcurial Motorcars,339 720 €,OR+,V,,5720&index=2,
PORSCHE,25/05/2013,Spa Francorchamps,"911 Carrera RS 2,7",Bonhams,181 700 €,REST+,V,,5720&index=2,
PORSCHE,07/07/2012,Le Mans,911 Carrera RS 2.7 coupé LHD,Artcurial,128 667 €,REST/TR,V,,5720&index=2,
PORSCHE,12/05/2012,Monaco,911 Carrera RS 2.7 Touring,RM Auctions,196 000 €,REST,V,,5720&index=2,
PORSCHE,09/07/2010,Le Mans,911 Carrera RS 2.7 Touring,Artcurial Motocars,125 000 €,REST,V,,5720&index=2,
PORSCHE,30/04/2010,Monaco,911 Carrera RS 2.7 Touring,Coys,142 000 €,REST+,V,,5720&index=2,
,,,,,,,,,8028,
PORSCHE,17/01/2019,Phoenix,911 S 2.4 Targa,RM Sotheby's,98 220 €,REST,V,,8028,
PORSCHE,21/07/2018,Silverstone,911 S 2.4 Targa RHD,Silverstone Auctions,144 860 €,OR+,V,,8028,
PORSCHE,07/07/2018,Le Mans,911 S 2.4 Targa,Artcurial,143 040 €,REST,V,,8028,
PORSCHE,08/02/2018,Paris,911 S 2.4 Targa,Bonhams,145 830 €,REST+,V,,8028,
PORSCHE,09/02/2018,Paris,911 S 2.4 Targa,Artcurial,160 920 €,REST,V,,8028,
PORSCHE,04/12/2016,Londres,911 S 2.4 Targa RHD ex-Australie,Bonhams,174 770 €,REST,V,,8028,
PORSCHE,13/05/2016,Monaco,911 S 2.4 Targa,Bonhams,195 500 €,REST,V,,8028,
PORSCHE,05/02/2016,Paris,911 S 2.4 Targa,Artcurial Motorcars,154 960 €,REST,V,,8028,
PORSCHE,01/11/2015,Paris,911 S 2.4 Targa,Artcurial Motorcars,160 920 €,REST,V,,8028,
PORSCHE,22/06/2015,Paris,911 S 2.4 Targa,Artcurial Motorcars,182 376 €,REST+,V,,8028,
PORSCHE,02/11/2014,Paris,911 S 2.4 Targa ex-USA,Artcurial Motorcars,212 180 €,REST+,V,,8028,
PORSCHE,01/12/2013,Montastruc,911 coupé préparé compétition,Stanislas Machoïr,19 200 €,REST/TR,V,,8028,
PORSCHE,26/03/2006,Avignon,911 S 2.4 Targa,Besch Cannes Auction / M. Cornu,46 000 €,REST+,V,,8028,
PORSCHE,11/02/2006,Paris,"911 S 2.4 Targa, imm. grecque",Christie's France,22 000 €,OR+,V,,8028,
,,,,,,,,,9559,
PORSCHE,18/05/2019,Brooklands,911 turbo 3.3 (930) coupé RHD,Historics at Brooklands,96 870 €,OR+,V,,9559,
PORSCHE,07/04/2019,goodwood,911 turbo 3.3 (930) coupé nez plat,Bonhams,187 340 €,OR+,V,,9559,
PORSCHE,07/04/2019,goodwood,911 turbo 3.3 (930) coupé,Bonhams,60 220 €,OR+,V,,9559,
PORSCHE,08/03/2019,Amelia Island,911 turbo 3.3 (930) coupé,Gooding & Co,149 700 €,OR+,V,,9559,
PORSCHE,07/03/2019,Amelia Island,911 turbo 3.3 (930) coupé,Bonhams,67 070 €,OR+,V,,9559,
PORSCHE,08/03/2019,Amelia Island,911 turbo 3.3 (930) coupé toit ouvrant,RM Sotheby,109 780 €,OR+,V,,9559,
PORSCHE,02/03/2019,Ascott,911 turbo 3.3 (930) coupé RHD,Historics at Brooklands,111 820 €,OR+,V,,9559,
PORSCHE,17/01/2019,Phoenix,911 turbo 3.3 (930) coupé,RM Sotheby's,71 210 €,REST,V,,9559,
PORSCHE,10/11/2018,Birmingham,911 turbo SE 3.3 (930) coupé flat-nose RHD,Silverstone Auction,190 560 €,OR+,V,,9559,
PORSCHE,27/10/2018,Atlanta,911 turbo 3.3 (930) coupé flat-nose,RM Sotheby's,212 270 €,OR+,V,,9559,
PORSCHE,27/10/2018,Atlanta,911 turbo 3.3 (930) coupé flat-nose,RM Sotheby's,264 910 €,OR+,V,,9559,
PORSCHE,27/10/2018,Atlanta,911 turbo 3.3 (930) coupé,RM Sotheby's,168 850 €,OR+,V,,9559,
PORSCHE,28/09/2018,Southam,911 turbo 3.3 (930) coupé RHD,Silverstone Auctions,128 590 €,OR+,V,,9559,
PORSCHE,28/09/2018,Southam,911 turbo 3.3 (930) coupé RHD,Silverstone Auctions,170 310 €,OR+,V,,9559,
PORSCHE,24/08/2018,Quail Lodge,911 turbo 3.3 (930) coupé,Bonhams,139 620 €,OR+,V,,9559,
PORSCHE,21/07/2018,Silverstone,911 turbo 3.3 (930) coupé Rinspeed R 69,Silverstone Auctions,62 980 €,REST,V,,9559,
,,,,,,,,,5740,
PORSCHE,13/07/2019,Brooklands,911 turbo 3.3 (930) coupé RHD,Historics at Brooklands,102 350 €,REST,V,,5740,
PORSCHE,18/01/2019,Scottsdale,911 turbo 3.3 (930) coupé nez plat,Gooding Co.,189 640 €,OR+,V,,5740,
PORSCHE,17/01/2019,Phoenix,911 turbo 3.3 (930) coupé,RM Sotheby's,58 930 €,OR,V,,5740,
PORSCHE,24/11/2018,Brooklands,911 turbo 3.3 (930) coupé RHD,Historics at Brooklands,106 410 €,OR+,V,,5740,
PORSCHE,27/10/2018,Atlanta,935 K 4 Gr. 5 Kremer,RM Sotheby's,762 430 €,REST,V,,5740,
PORSCHE,21/07/2018,Silverstone,911 turbo 3.3 (930) coupé RHD,Silverstone Auctions,173 830 €,OR+,V,,5740,
PORSCHE,08/03/2018,Amelia Island,911 turbo 3.3 (930) coupé,Bonhams,276 760 €,OR+,V,,5740,
PORSCHE,25/11/2016,Milan,911 turbo 3.3 (930) coupé,RM Sotheby's,95 200 €,OR+,V,,5740,
PORSCHE,25/11/2016,Milan,911 turbo 3.3 (930) coupé toit ouvrant,RM Sotheby's,112 000 €,OR+,V,,5740,
PORSCHE,19/08/2016,Carmel,911 turbo 3.3 (930) coupé toit ouvrant,Bonhams,73 000 €,OR+,V,,5740,
PORSCHE,19/08/2016,Carmel,"911 turbo 3.3 (930) coupé, sellerie Pascha",Bonhams,77 000 €,OR+,V,,5740,
PORSCHE,14/05/2016,Monaco,911 (930) 3.3 bi-turbo Ruf CTR 6 vit.,RM Sotheby's,224 000 €,TR,V,,5740,
PORSCHE,23/01/2016,Scottsdale,911 turbo 3.3 (930) coupé,Barrett-Jackson,242 880 €,REST,V,,5740,
PORSCHE,01/11/2015,Paris,"911 (930) turbo 3.3 coupé, 7 778 km origine",Artcurial Motorcars,271 776 €,OR+/EX,V,,5740,
PORSCHE,01/11/2015,Paris,911 (930) turbo 3.3 coupé toit ouvrant,Artcurial Motorcars,92 976 €,OR+,V,,5740,
PORSCHE,26/06/2015,Goodwood,911 Turbo 3.3 coupé,Bonhams,144 390 €,OR+,V,,5740,
,,,,,,,,,5739,
PORSCHE,08/03/2019,Amelia Island,911 turbo Carrera 3.0 (930) coupé,RM Sotheby,124 750 €,OR+,V,,5739,
PORSCHE,08/12/2018,Los Angeles,935 Gr 5 Turbo Kremer flat nose,RM Sotheby's,147 440 €,OR+,V,,5739,
PORSCHE,27/10/2018,Atlanta,911 turbo 3.0 (930) coupé,RM Sotheby's,130 260 €,OR+,V,,5739,
PORSCHE,24/08/2018,Monterey,911 turbo 3.3 (930) coupé,RM Sotheby's,129 990 €,REST,V,,5739,
PORSCHE,24/08/2018,Quail Lodge,911 turbo 3.0 (930) coupé,Bonhams,91 470 €,OR+,V,,5739,
PORSCHE,18/01/2018,Phoenix,911 turbo 3.3 (930) coupé flat nose,RM Sotheby's,128 110 €,OR+,V,,5739,
PORSCHE,09/02/2018,Paris,911 turbo 3.0 (930) coupé,Artcurial,131 120 €,REST,V,,5739,
PORSCHE,07/02/2018,Paris,911 turbo 3.0 (930) coupé,RM Sotheby's,143 750 €,OR+,V,,5739,
PORSCHE,06/10/2017,Knokke-le-Zoute,911 turbo 3.0 (930) coupé,Bonhams,195 500 €,REST,V,,5739,
PORSCHE,18/08/2017,Monterey,911 turbo 3.0 (930) coupé,RM Sotheby's,196 420 €,REST,V,,5739,
PORSCHE,30/06/2017,Goodwood,911 turbo 3.3 (930) coupé LHD,Bonhams,141 780 €,OR+,V,,5739,
PORSCHE,04/06/2017,Greenwich,911 (930) turbo Carrera coupé USA toit ouvrant,Bonhams,137 140 €,OR+,V,,5739,
PORSCHE,13/05/2017,Silverstone,911 turbo 3.3 (930) coupé,Silverstone Auctions,11 440 €,OR+,V,,5739,
PORSCHE,25/03/2017,Avignon,911 turbo 3.3 (930) coupé kit carrosserie Kremer,HdV Avignon (Me Armengau),103 500 €,OR+,V,,5739,
PORSCHE,10/03/2017,Amelia Island,911 turbo 3.0 (930) coupé toit ouvrant,Gooding & Co.,216 440 €,OR+,V,,5739,
PORSCHE,09/02/2017,Paris,911 turbo 3.0 (930) coupé,Bonhams,92 390 €,OR+,V,,5739,
,,,,,,,,,8040,
PORSCHE,17/06/2019,Paris,911 Carrera 3.2 Speedster,Artcurial,137 080 €,OR+,V,,8040,
PORSCHE,24/03/2019,Avignon,911 Carrera 3.2 Speedster Turbo-look,Leclère Motorcars,220 800 €,OR+,V,,8040,
PORSCHE,08/03/2019,Amelia Island,911 Carrera 3.2 Speedster Turbo-look,Gooding & Co,167 170 €,OR+,V,,8040,
PORSCHE,07/03/2019,Amelia Island,911 Carrera 3.2 Speedster Turbo-look,Bonhams,124 210 €,OR+,V,,8040,
PORSCHE,08/03/2019,Amelia Island,911 Carrera 3.2 Speedster Turbo-look,RM Sotheby,149 700 €,OR+,V,,8040,
PORSCHE,17/01/2019,Scottsdale,911 Carrera 3.2 Speedster Turbo-look,Bonhams,152 250 €,OR+,V,,8040,
PORSCHE,24/08/2018,Quail Lodge,911 Carrera 3.2 Speedster Turbo-look,Bonhams,216 640 €,OR+,V,,8040,
PORSCHE,21/07/2018,Silverstone,911 Carrera 3.2 Speedster Turbo-look RHD,Silverstone Auctions,113 370 €,OR+,V,,8040,
